genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,2.6092306E-4,0.5660377,0.80862534,1.374924,LFFRLRFBRBRRRBFRRRRBBRFLFRFFRRFFFFFBFRRBRFRRFBBFBFBBLFFLBFFLRBFBBBBBLRBRLLFFBRLFBFFBFRFFRFFLBFFLFFBFFLBLFBRFFRLBBRBFBRRLBRBLRRFRBLBBBFRBFLRRLBRLFLRFLFBFLRLBFFRRBRRLFRBBLBRRBLBLFRRFLRLFBRFBLLBLBBRBFBBLFFLLRFRRBBBLBRBFFFRRRLRBFLFLRBRLBRFLRBFFBLFLBBBRBFFBRFFLRBRLBRRBLRBLBLRLBBLLFLBFFBLFRFRBRRBLRLFBBBBL,0.015898379,0.0,0.13207543,0.80862534
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,9.2304E-4,0.58365756,0.34562212,0.9302027,LBFFRBRLRLLLLRRFFFFFBRFFRBLLBFBLRRRLRRLFRBBBRRFRBRRRBBRBLFFFFLRRBLLRRBLBLFBRLRRFRRLRRFBRRBRBFRLFBRRRBRFRLBBLRFBBLRFBBBBRFFBLRLBBBFBFBRLBRBFLBRLBBBLBRFFFBFRRRLRRLBFLFLBLRFLBRLBFBBFBLRFRFLBBFFRFRLLFRBRLLBRFFBLBBRBBLRBBBFLBBFBFBLBBBLFBBBBLFRLBLLRBFFFLLRRRRFFRFRFFBBBFLBLLBFLRLBFLRLRRLBRFLLLLLLRLLBLLFLLL,0.029498965,0.0,0.16731513,0.34562212
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.0010748616,0.6175115,0.37430167,0.99288803,LBFFRBRLRLLLLRRFFFFFBRFFRBLLBFBLRRRLRRLFRBBBRRFRBRRRBBRBLFFFFLRRBLLRRBLBLFBRLRRFRRLRRFBRRBRBFRLFBRRRBRFRLBBLRFBBLRFBBBBRFFBLRLBBBFBFBRLBRBFLBRLBBBLBRFFFBFRRRLRRLBFLFLBFLBBRFFLFRBLBRFLBBRBBBBLBBLBBBLBBBLLFFRRFFLLBRFLLLLLLLBLLFLLLLLFFRRFFFFFFFFFFLLFFRRRRFFRRRRBBBBRRRRBB,0.031760875,0.106666684,0.23502302,0.37430167
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0010748616,0.6175115,0.37430167,0.99288803,LBFFRBRLRLLLLRRFFFFFBRFFRBLLBFBLRRRLRRLFRBBBRRFRBRRRBBRBLFFFFLRRBLLRRBLBLFBRLRRFRRLRRFBRRBRBFRLFBRRRBRFRLBBLRFBBLRFBBBBRFFBLRLBBBFBFBRLBRBFLBRLBBBLBRFFFBFRRRLRRLBFLFLBFLBBRFFLFRBLBRFLBBRBBBBLBBLBBBLBBBLLFFRRFFLLBRFLLLLLLLBLLFLLLLLFFRRFFFFFFFFFFLLFFRRRRFFRRRRBBBBRRRRBB,0.031760875,0.106666684,0.23502302,0.37430167
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0010748616,0.67741936,0.43076923,1.1092634,LBFFRBRLRLLLLRRFFFFFBRFFRBLLBFBRRFRBBBRRFRBRRRBBRBLFFFFRBBLBRFRRRRRBRRRRBRBBBBBRFLBBBBBBBBLBRFFFRRFLLBBRFFLFRBLBRFLBBRBBBBLBBLBBBLBBBLLFFRRFFLLBRFLLLLLLLBLLFLLLLLFFRRFFFFFFFFFFLLFFRRRRFFRRRRBBBBRRRRFFFFLLFFRRBBRRRRBBRRBBRRBBRRFFFFRRBBBBRRBBBBRRBBLLLLLL,0.031760875,0.16000003,0.35483873,0.43076923
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,0.0012830682,0.59313726,0.28337237,0.8777927,LFBRLLRRLFBRRRRLLRLFRLLLBRLRLRLBFRLRRLFBLRFLRBRLRRRRFFRRLBFBRFRBRBRFBFBRFBRRRRLRFBLRRLLLFRRRBLRRLRRRBRRBBBLFBBFRRBLBLBBBBBBFBFRBLBBFBFFRFRFBBLBBFLBRFBBBBBBLLLRLRLRRLLBBLLFFRBRRFRLLRLLLLBLRLFBFBLBBLBFFLLLFLLRFBFBRRRLLLLLLLLLLBLRLFRFLFFLLBFRRFB,0.034602683,0.19333333,0.18627453,0.28337237
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0.0014421454,0.6666667,0.31354642,0.98165524,LBFFRBRLRLLLRRRFBFBRFRRBLRFRRBRFBLRRFRBRRRFBRBFFFFFRFBLFRRRRRBBBBBBBBBBRBBRFLFFFLFRBBBRBLBBRBBLBBBBBBLBRFRRFFLLFFLBRFLFRBBBBBBBBBBLBLLBBRRFLLLFFLLFLLLLLLLLLLLLLFFLLLLLLFFFFLLBBBBLLBBRRRRBBBBBBRRRRFFLLBBLRRR,0.03661165,0.31333333,0.33333337,0.31354642
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,0.002247242,0.6137566,0.42258653,1.0385903,LRRRLRFBRRFFRBFBBLRFRBBFRRFRBLRRRLRRLRRFRRBLLRRRRRRRRBLBLBRRBBBBBFRLRBBBBBBBLBLFBFRRFLLLBRFLRFFBLBRFLBBRBBLBBBFRBBBLFBBBLFFRLFFRLBRFLBLLLLLBLLFLLLRBLLFBLLBBBLBBLLBBRRFFLBFBLLFFLLFFFFRRFFLBFLLRLLFFFFFRFFRFFFFFRLRLBBBLRBFFBRLLBBRBFLFB,0.045308184,0.22666669,0.2275132,0.42258653
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,0.002581365,0.6451613,0.47008547,1.1178281,LRRRLRFBRRFFRBFBBLRFRBBFRRFRBLRRRLRRLRRFRRBLLRRRRRRRRBLBLBRRBBBBBFRLRBBBBBBBLBLFBFRRFLLLBRFLRFFBLBRFLBBRBBLBBRBBBLBBLFFFRFLBLLLLLBLLFLLBLLLLBBBLBBLLBBRRFFLBLLFFLLFFFFRRFFLLLLFFFFFRFFRFFLFFRRRRRRBBLLBBBBBBBBLLFFLLFFLLFFBB,0.04841008,0.26666665,0.29032254,0.47008547
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.002581365,0.6451613,0.47008547,1.1178281,LRRRLRFBRRFFRBFBBLRFRBBFRRFRBLRRRLRRLRRFRRBLLRRRRRRRRBLBLBRRBBBBBFRLRBBBBBBBLBLFBFRRFLLLBRFLRFFBLBRFLBBRBBLBBRBBBLBBLFFFRFLBLLLLLBLLFLLBLLLLBBBLBBLLBBRRFFLBLLFFLLFFFFRRFFLLLLFFFFFRFFRFFLFFRRRRRRBBLLBBBBBBBBLLFFLLFFLLFFBB,0.04841008,0.26666665,0.29032254,0.47008547
