genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,F,4.186015E-7,n/a,9,2.94654E-7
1,100,F,4.434334E-7,n/a,48,4.186015E-7
2,100,F,4.3293028E-7,n/a,28,4.186015E-7
3,100,F,5.433776E-7,n/a,34,4.0882634E-7
4,100,F,4.9887524E-7,n/a,63,4.186015E-7
5,100,F,4.434334E-7,n/a,16,4.0882634E-7
6,100,F,4.9887524E-7,n/a,9,4.3293028E-7
7,100,F,5.433776E-7,n/a,12,4.9887524E-7
8,100,F,5.298467E-7,n/a,6,4.0882634E-7
9,100,F,4.9887524E-7,n/a,96,4.0882634E-7
10,100,F,4.9887524E-7,n/a,0,4.9887524E-7
11,100,F,5.298467E-7,n/a,28,4.9887524E-7
12,100,F,6.343101E-7,n/a,79,4.9887524E-7
13,100,F,6.343101E-7,n/a,67,5.955925E-7
14,100,F,5.955925E-7,n/a,0,5.955925E-7
15,100,F,5.955925E-7,n/a,0,5.955925E-7
16,100,F,5.955925E-7,n/a,0,5.955925E-7
17,100,F,7.102946E-7,n/a,15,5.955925E-7
18,100,F,7.102946E-7,n/a,0,7.102946E-7
19,100,F,7.102946E-7,n/a,0,7.102946E-7
20,100,F,7.102946E-7,n/a,0,7.102946E-7
21,100,F,7.102946E-7,n/a,0,7.102946E-7
22,100,F,7.102946E-7,n/a,0,7.102946E-7
23,100,F,7.102946E-7,n/a,0,7.102946E-7
24,100,F,7.102946E-7,n/a,0,7.102946E-7
25,100,F,7.102946E-7,n/a,0,7.102946E-7
26,100,F,7.102946E-7,n/a,0,7.102946E-7
27,100,F,7.798583E-7,n/a,23,7.102946E-7
28,100,F,7.2983636E-7,n/a,48,4.3293028E-7
29,100,F,7.2983636E-7,n/a,0,7.2983636E-7
30,100,F,7.2983636E-7,n/a,0,7.2983636E-7
31,100,F,7.500546E-7,n/a,29,7.2983636E-7
32,100,F,8.581501E-7,n/a,60,7.500546E-7
33,100,F,8.581501E-7,n/a,0,8.581501E-7
34,100,F,8.581501E-7,n/a,0,8.581501E-7
35,100,F,8.581501E-7,n/a,0,8.581501E-7
36,100,F,8.581501E-7,n/a,0,8.581501E-7
37,100,F,8.581501E-7,n/a,0,8.581501E-7
38,100,F,8.581501E-7,n/a,0,8.581501E-7
39,100,F,8.581501E-7,n/a,0,8.581501E-7
40,100,F,8.581501E-7,n/a,0,8.581501E-7
41,100,F,8.581501E-7,n/a,0,8.581501E-7
42,100,F,8.829231E-7,n/a,87,8.581501E-7
43,100,F,8.829231E-7,n/a,0,8.829231E-7
44,100,F,8.829231E-7,n/a,0,8.829231E-7
45,100,F,8.829231E-7,n/a,0,8.829231E-7
46,100,F,8.829231E-7,n/a,0,8.829231E-7
47,100,F,8.829231E-7,n/a,0,8.829231E-7
48,100,F,8.829231E-7,n/a,0,8.829231E-7
49,100,F,8.829231E-7,n/a,0,8.829231E-7
50,100,F,8.829231E-7,n/a,0,8.829231E-7
51,100,F,9.195035E-7,n/a,91,8.829231E-7
52,100,F,9.195035E-7,n/a,0,9.195035E-7
53,100,F,9.195035E-7,n/a,0,9.195035E-7
54,100,F,9.195035E-7,n/a,0,9.195035E-7
55,100,F,9.195035E-7,n/a,0,9.195035E-7
56,100,F,9.465183E-7,n/a,7,9.195035E-7
57,100,F,9.465183E-7,n/a,0,9.465183E-7
58,100,F,9.465183E-7,n/a,0,9.465183E-7
59,100,F,1.0159438E-6,n/a,9,9.465183E-7
60,100,F,1.0159438E-6,n/a,0,1.0159438E-6
61,100,F,1.0159438E-6,n/a,0,1.0159438E-6
62,100,F,1.0465594E-6,n/a,15,1.0159438E-6
63,100,F,1.0465594E-6,n/a,0,1.0465594E-6
64,100,F,1.0465594E-6,n/a,0,1.0465594E-6
65,100,F,1.0465594E-6,n/a,0,1.0465594E-6
66,100,F,1.0465594E-6,n/a,0,1.0465594E-6
67,100,F,1.0465594E-6,n/a,0,1.0465594E-6
68,100,F,1.1253657E-6,n/a,63,1.0465594E-6
69,100,F,1.1253657E-6,n/a,0,1.1253657E-6
70,100,F,1.1253657E-6,n/a,0,1.1253657E-6
71,100,F,1.1253657E-6,n/a,0,1.1253657E-6
72,100,F,1.1253657E-6,n/a,0,1.1253657E-6
73,100,F,1.1253657E-6,n/a,0,1.1253657E-6
74,100,F,1.1253657E-6,n/a,0,1.1253657E-6
75,100,F,1.1253657E-6,n/a,0,1.1253657E-6
76,100,F,1.1253657E-6,n/a,0,1.1253657E-6
77,100,F,1.1253657E-6,n/a,0,1.1253657E-6
78,100,F,1.1253657E-6,n/a,0,1.1253657E-6
79,100,F,1.1253657E-6,n/a,0,1.1253657E-6
80,100,F,1.1253657E-6,n/a,0,1.1253657E-6
81,100,F,1.1253657E-6,n/a,0,1.1253657E-6
82,100,F,1.1253657E-6,n/a,0,1.1253657E-6
83,100,F,1.1253657E-6,n/a,0,1.1253657E-6
84,100,F,1.1253657E-6,n/a,0,1.1253657E-6
85,100,F,1.1253657E-6,n/a,0,1.1253657E-6
86,100,F,1.1253657E-6,n/a,0,1.1253657E-6
87,100,F,1.1253657E-6,n/a,0,1.1253657E-6
88,100,F,1.1253657E-6,n/a,0,1.1253657E-6
89,100,F,1.1253657E-6,n/a,0,1.1253657E-6
90,100,F,1.1253657E-6,n/a,0,1.1253657E-6
91,100,F,1.1253657E-6,n/a,0,1.1253657E-6
92,100,F,1.1253657E-6,n/a,0,1.1253657E-6
93,100,F,1.1253657E-6,n/a,0,1.1253657E-6
94,100,F,1.1253657E-6,n/a,0,1.1253657E-6
95,100,F,1.1253657E-6,n/a,0,1.1253657E-6
96,100,F,1.1253657E-6,n/a,0,1.1253657E-6
97,100,F,1.1253657E-6,n/a,0,1.1253657E-6
98,100,F,1.1253657E-6,n/a,0,1.1253657E-6
99,100,F,1.1253657E-6,n/a,0,1.1253657E-6
100,100,F,1.1253657E-6,n/a,0,1.1253657E-6
