genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.003940204,0.5494506,0.6097561,1.163147,FLRLBRRLBRFRRBBRLBLBLLBFRLBBLLRFBFBBLLBFBFFRBRLBLRLBFLBRBRRRLBRFLBRLBBBLFLBFRLRBLFRRRBLLRBBRBFBRBFBF,0.05917336,0.0,0.09890115,0.6097561
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0.05882353,0.5813953,0.30864197,0.9488608,BFBRBLLFBFLRFLBLLLLLBLFRRLFFBBLBLLBBBLLRLRRFFBLLBLRLBLRFRRLLRBFBLBBFRBLFBRLLRLBLBBLBBBFLLLRRRLFBBFLB,0.2,0.0,0.16279066,0.30864197
2,T,28.0,1.0,0.6741573,0.3508772,2.0250347,28.0,1.0,0.6741573,0.3508772,2.0250347,111.0,1.0,0.57309943,0.37984496,1.9529443,28.0,1.0,0.6741573,0.3508772,2.0250347,29.0,0.0,0.291777,99999.0,99999.29,30.0,0.0,0.20996614,0.27845237,0.48841852,30.0,0.0,0.20996614,0.27845237,0.48841852,30.0,0.0,0.20996614,0.27845237,0.48841852,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBBBBBRR,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,,,,,,,1.0,0.44,0.28735638,0.33532935
3,T,0.0,1.0,0.6741573,0.3508772,2.0250347,87.0,1.0,0.6969697,0.26436782,1.9613376,117.0,1.0,0.60294116,0.42708334,2.0300245,47.0,1.0,0.65625,0.3888889,2.0451388,1.0,0.0,0.046451945,0.09865526,0.14510721,77.0,0.0,0.01149731,0.11851412,0.13001142,113.0,0.0,0.05885499,0.023289068,0.08214406,113.0,0.0,0.05885499,0.023289068,0.08214406,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,BRBLLFFLBLLLLLBLLLBBLBBLBBLLBLBBLBBLLBBBBBBRFL,BRBLLLFLLLLLLLBLLLBBBLBBFLRBRLRLLBBFBLLBLLBBBBBBBBRR,BRBLLLFLLLLLLLBLLLBBBLBBFLRBRLRLLBBFBLLBLLBBBBBBBBRR,,,,,,,1.0,0.48000002,0.33333337,0.28108108
4,T,0.0,1.0,0.6741573,0.3508772,2.0250347,0.0,1.0,0.6741573,0.3508772,2.0250347,21.0,1.0,0.56969696,0.37007874,1.9397757,0.0,1.0,0.6741573,0.3508772,2.0250347,1.0,0.0,0.030602766,0.07950553,0.1101083,84.0,0.0,0.0,0.0023011612,0.0023011612,83.0,0.0,0.02599121,8.5686747E-4,0.026848078,84.0,0.0,0.0,0.0023011612,0.0023011612,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBBBBBRR,BLLLLLLLBLLLBBLBBLBBLLBLBBLBBLLBLBBBBRRL,BRBLLFFLBLLLLLBLLLBBLBBLBBLLBLBBLBBLBLBBBBBBRRFFLL,BLLLLLLLBLLLBBLBBLBBLLBLBBLBBLLBLBBBBRRL,,,,,,,1.0,0.6,0.33333337,0.27972028
5,T,0.0,1.0,0.6741573,0.3508772,2.0250347,78.0,1.0,0.6785714,0.23030303,1.9088745,0.0,1.0,0.6741573,0.3508772,2.0250347,0.0,1.0,0.6741573,0.3508772,2.0250347,1.0,0.0,0.16038153,0.07076108,0.23114261,86.0,0.0,0.01554312,0.072894774,0.08843789,5.0,0.0,0.0794148,0.0012815767,0.080696374,5.0,0.0,0.0794148,0.0012815767,0.080696374,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBBBBBBBBRRRFLFFLL,BBLLFLBLLLLLLLBBLBBLBBLLBLBBLBBLBLBBBBBRRFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,,,,,,,1.0,0.44,0.28735638,0.33532935
6,T,0.0,1.0,0.6741573,0.3508772,2.0250347,82.0,1.0,0.72131145,0.25882354,1.980135,0.0,1.0,0.6741573,0.3508772,2.0250347,0.0,1.0,0.6741573,0.3508772,2.0250347,1.0,0.0,0.042979196,0.08145078,0.12442998,50.0,0.0,0.0,0.06262207,0.06262207,14.0,0.0,0.093250215,0.001201081,0.09445129,77.0,0.0,0.0,0.04917089,0.04917089,BLLLBLLLLLLLBBLLBBLBBLBLBBLBBLLBLBBBBRBRFL,BRBLLFFLBLLLLLBLLLBBLLBBLBBBLLBLBBLBBLFFBBBBBBRR,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBBBBBBBBRRRFLFFLL,BLLFBLLLLLBLLLBBLBBLBBLLBLBBLBBLLBBBBBBRRFLL,,,,,,,1.0,0.56,0.33333337,0.295302
7,T,0.0,1.0,0.6741573,0.3508772,2.0250347,45.0,1.0,0.72,0.20224719,1.9222472,0.0,1.0,0.6741573,0.3508772,2.0250347,0.0,1.0,0.6741573,0.3508772,2.0250347,1.0,0.0,0.06851085,0.039852258,0.10836311,6.0,0.0,0.0,0.055744555,0.055744555,22.0,0.0,0.03407692,0.0010396625,0.035116583,22.0,0.0,0.03407692,0.0010396625,0.035116583,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLBLBBBBBRRFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBBBBBBBBRRFFFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,BRBLLFFLBLLLLLBLLLBBLLBBLBRBLLBLBBLBBLLBLLBBBBRRBBRRFFLL,,,,,,,1.0,0.44,0.28735638,0.33532935
8,T,0.0,1.0,0.6741573,0.3508772,2.0250347,95.0,1.0,0.7037037,0.23170732,1.935411,0.0,1.0,0.6741573,0.3508772,2.0250347,0.0,1.0,0.6741573,0.3508772,2.0250347,1.0,0.0,0.12122352,0.2533493,0.3745728,6.0,0.0,0.030161012,0.013332193,0.043493204,32.0,0.0,0.043774314,0.0,0.043774314,6.0,0.0,0.030161012,0.013332193,0.043493204,BLLLLLLLBLLLBBLBBLBBLLBLBBLBBLLBLBBBBRRL,BBLLFLBLLLLLLLBBLBBLBBLLBLBBLBBLBLBBBBRL,BBLLLLLLLLLLBBLBBLBBLLBLBBLBBLBLBBBBBRRFLL,BBLLFLBLLLLLLLBBLBBLBBLLBLBBLBBLBLBBBBRL,,,,,,,1.0,0.6,0.29032254,0.23255815
9,T,0.0,1.0,0.6741573,0.3508772,2.0250347,86.0,1.0,0.73015875,0.26744187,1.9976007,0.0,1.0,0.6741573,0.3508772,2.0250347,0.0,1.0,0.6741573,0.3508772,2.0250347,2.0,0.0,0.07841429,0.18861632,0.2670306,92.0,0.0,0.017025338,0.13010007,0.14712541,87.0,0.0,99999.0,0.0,99999.0,4.0,0.0,0.027651725,0.0013060031,0.028957728,BLLLLLLLBLLLBBLBBLBBLLBLBBLBBLLBLBBBBRRL,BRBLLFFLBLLLLLBLLLBBLLBBLBBLBLBBLBBLLBLBBBBRBBRRFFLL,BLFLBLLLLLBLLLBBLLBBLBBLBLBBLBBLLBLBBBBRBRRFLL,BRBLLFFLBLLLLLBLLLBBLBBLBBLLBLBBLBBLLBBBBBBBBRRFFFLL,,,,,,,1.0,0.48000002,0.35064936,0.33548388
