genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0031717916,0.5780347,0.38610038,0.96730685,BFBBBBLBBLLLBRLBRBFBRLRFFRLRLBBFRLBLFLRBRRFBRRBBLLFLBFBRRRBBBRBLRRBLLFFRFRBFFRFRBBRBRRRLBRLFRRLBFBBB,0.053396206,0.0,0.1560694,0.38610038
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0.006203629,0.54347825,0.39215687,0.94183874,RBLRFRLRBLLRRBRLBBLRLBFFBRLBFBLBFBRLLLRBLRBBFLRFLFLBFBBLBLFLRLBFRFRLBRRLFBFLRRLFBRBLBBLLLFRBFFRLBBLB,0.0732233,0.0,0.0869565,0.39215687
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.016055416,0.5494506,0.40160644,0.9671124,BLBFRFBFBLFRLLFRRBRRLBLRBLRFLBBBRLFFBBBFRLBLBRLBBRBLLRBLRLLLRLFFRBLBFBLFRLBFRLRLBLLLBBLBFBBLBRBLFRBF,0.11327045,0.0,0.09890115,0.40160644
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.03510585,0.6545454,0.43636364,1.126015,BLFLFRRBRBLBBBBLBBBRBLBLLLFFRBLBLLLLBBLBBLBRBLFRBBBBRRRRRRBBLLLLLLLLLLBB,0.16018863,0.27999997,0.30909085,0.43636364
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.5,0.6605505,0.36180905,1.5223595,BLFLFRRBRBLBBBBLBBBRBLLLLLFFRBBBLLLFBBLFBLRRLLRLLBBBRBBRLRBBBLLLLLLLLLLL,0.5,0.27999997,0.32110095,0.36180905
5,T,35.0,1.0,0.6666667,0.36619717,2.0328639,43.0,1.0,0.6818182,0.40816328,2.0899816,43.0,1.0,0.6818182,0.40816328,2.0899816,43.0,1.0,0.6818182,0.40816328,2.0899816,43.0,0.0,99999.0,99999.0,199998.0,47.0,0.0,0.18518505,99999.0,99999.19,107.0,99999.0,99999.0,0.4391802,199998.44,47.0,0.0,0.18518505,99999.0,99999.19,BLFLFRRBRBLBBBBLBBBRBLLLLLFFRBBBLLLBLLLBBBRBBRBBBLLLLLLLLLFF,BLBRBBBBBRBLLBLLLLBLLLBLBLFRBBBBBBLLBLLLLLLL,BBFLFRFBBRLBLBRLBRFRBBBBLLBLLRLFLLBLBBLBLLBFBLFBBRBBBFLRBBBRLLLLBLLLLLFF,BLBRBBBBBRBLLBLLLLBLLLBLBLFRBBBBBBLLBLLLLLLL,,,,,,,1.0,0.56,0.3538462,0.33333334
6,T,0.0,1.0,0.6666667,0.36619717,2.0328639,25.0,1.0,0.74509805,0.3275862,2.0726843,95.0,1.0,0.7017544,0.3773585,2.0791128,95.0,1.0,0.7017544,0.3773585,2.0791128,1.0,0.0,0.07787447,0.12642379,0.20429826,83.0,0.0,0.0,0.03752578,0.03752578,85.0,0.0,0.09117827,0.004791095,0.095969364,83.0,0.0,0.0,0.03752578,0.03752578,BLBRBBBBBRBLLBLLLLBLLLBLBLFRBBBBBBLLBLLLLLLL,BLBRBBBBBRBLLBLLLLBLLLBLBBBBBBLLBLLLLLLL,BLBRBBBBBBLLBLLLBLLLBLBLBBBBBLBLLLLLLL,BLBRBBBBBRBLLBLLLLBLLLBLBBBBBBLLBLLLLLLL,,,,,,,1.0,0.6,0.40350878,0.35714287
7,T,0.0,1.0,0.6666667,0.36619717,2.0328639,16.0,1.0,0.74509805,0.3275862,2.0726843,12.0,1.0,0.7017544,0.3773585,2.0791128,31.0,1.0,0.7307692,0.3653846,2.0961537,1.0,0.0,0.0,0.066152126,0.066152126,1.0,0.0,0.0,0.066152126,0.066152126,0.0,99999.0,0.06563707,0.012317523,99999.08,7.0,0.0,0.0103071015,0.04458213,0.054889232,BLFRBBBBBBBLBBLLLLLLBBLBLLBRBLBLBBRRBLBLLLLLLLFF,BLFRBBBBBBBLBBLLLLLLBBLBLLBRBLBLBBRRBLBLLLLLLLFF,BLFRBBBBBBBLBBLLLLLLBBLBLLBRBLFRBLBBRRBLBBLLLLLLLLFF,BLBRBBBBBRBLLBLLLLBLLLBLBLFRBBBBBBLLBLLLLLLL,,,,,,,1.0,0.56,0.3538462,0.33333334
8,T,0.0,1.0,0.6666667,0.36619717,2.0328639,79.0,1.0,0.7659575,0.33333334,2.0992908,88.0,1.0,0.76,0.3838384,2.1438384,88.0,1.0,0.76,0.3838384,2.1438384,3.0,0.0,0.06687704,0.035716508,0.10259354,6.0,0.0,0.0,0.11490003,0.11490003,26.0,0.0,0.056989107,0.0,0.056989107,37.0,0.0,0.043822803,0.01137216,0.055194963,BLBRBBBBBBLLBLLLBLLLBLBBBBBBLLBLLLLLLL,BLRBBBBBBLBBLLLLLLBBLBLBBBLBBLBBLLLLLLFF,BLBRBBBBBRBLLBLLLLBLLLLBBBBBBBLLBLLLLLLL,BLFRBBBBBBBLBBLLLLLLBBLLLBBBLBBRRBLBLLLLLLLL,,,,,,,1.0,0.56,0.4426229,0.2972973
9,T,0.0,1.0,0.6666667,0.36619717,2.0328639,25.0,1.0,0.7307692,0.3653846,2.0961537,1.0,1.0,0.7017544,0.3773585,2.0791128,25.0,1.0,0.7307692,0.3653846,2.0961537,1.0,0.0,0.0829347,99999.0,99999.086,2.0,0.0,0.0,0.22470535,0.22470535,34.0,0.0,0.07843139,0.007377508,0.085808896,20.0,0.0,0.0,0.02128113,0.02128113,BLRBBBBBBLBBLLLLLLBBLBLBBBLBBLBBLLLLLLFF,BLFRBBBBBBBLBBLLLLLLBBLBLLBRBLBLBBRBLLLLLLLF,BLFRBBLBBRFRBBBLLBLLLLBLBBLBLLBBBBBBBLLLBLLLLLFF,BLBRBBBBBRBLLBLLLLBLLLBLBBBBBBLLBLLLLLLL,,,,,,,1.0,0.6,0.40350878,0.35714287
