0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
42.04163,41.62742,41.213203,40.79899,40.384777,39.970562,40.384777,40.79899,41.213203,41.62742,42.04163,10000.0,10000.0,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427,4.8284273,5.8284273
41.04163,40.62742,40.213203,39.79899,39.384777,38.970562,39.384777,39.79899,40.213203,40.62742,41.04163,10000.0,10000.0,5.4142137,4.4142137,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137,4.4142137,5.4142137
40.04163,39.62742,39.213203,38.79899,38.384777,37.970562,38.384777,38.79899,39.213203,39.62742,40.04163,10000.0,10000.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0
39.04163,38.62742,38.213203,37.79899,37.384777,36.970562,37.384777,37.79899,38.213203,38.62742,39.04163,10000.0,10000.0,5.4142137,4.4142137,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137,4.4142137,5.4142137
38.04163,37.62742,37.213203,36.79899,36.384777,35.970562,36.384777,36.79899,37.213203,37.62742,38.04163,10000.0,10000.0,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427,4.8284273,5.8284273
37.04163,36.62742,36.213203,35.79899,35.384777,34.970562,35.384777,35.79899,36.213203,36.62742,37.04163,10000.0,10000.0,6.2426405,5.2426405,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405,5.2426405,6.2426405
36.04163,35.62742,35.213203,34.79899,34.384777,33.970562,34.384777,34.79899,35.213203,35.62742,36.04163,10000.0,10000.0,6.656854,5.656854,5.2426405,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405,5.656854,6.656854
35.62742,34.62742,34.213203,33.79899,33.384777,32.970562,33.384777,33.79899,34.213203,34.62742,35.62742,10000.0,10000.0,7.071068,6.656854,6.2426405,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405,6.656854,7.071068
35.213203,34.213203,33.213203,32.79899,32.384777,31.970562,32.384777,32.79899,33.213203,34.213203,35.213203,10000.0,10000.0,8.071068,7.656854,7.2426405,6.8284273,6.4142137,6.0,6.4142137,6.8284273,7.2426405,7.656854,8.071068
34.79899,33.79899,32.79899,31.79899,31.384775,30.970562,31.384775,31.79899,32.79899,33.79899,34.79899,10000.0,10000.0,9.071068,8.656855,8.2426405,7.8284273,7.4142137,7.0,7.4142137,7.8284273,8.2426405,8.656855,9.071068
