genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
31,30,Y,22.755102,RBBRBBLBBBR8FLBBBBBBBB1BBBBBBBB,0,22.755102
32,28,Y,23.717422,RBBRB3LBBBR8FLBBBBBBBBBBBBBBB,61,22.755102
33,27,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBBB,25,23.717422
34,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
35,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
36,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
37,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
38,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
39,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
40,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
41,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
42,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
43,26,Y,24.7929,RBBRBBLBBBR8FLBBBBBBBBBBBBB,0,24.7929
0,100,F,4.8222984E-4,n/a,0,4.8222984E-4
1,100,F,6.829668E-4,n/a,15,3.6922432E-4
2,100,F,6.829668E-4,n/a,1,4.8222984E-4
3,100,F,0.0024408104,n/a,72,6.829668E-4
4,100,F,0.0024408104,n/a,17,4.2102212E-4
5,100,F,0.0024408104,n/a,11,4.2102212E-4
6,100,F,0.0024408104,n/a,11,6.829668E-4
7,100,F,0.0024408104,n/a,71,4.8222984E-4
8,100,F,0.0024408104,n/a,89,4.2102212E-4
9,100,F,0.0041631972,n/a,41,4.8222984E-4
10,100,F,0.0041631972,n/a,11,6.829668E-4
11,100,F,0.015974442,n/a,81,6.829668E-4
12,100,F,0.12195122,n/a,49,0.0024408104
13,100,Y,11.131734,6BR8RBRRFFBR5F4RR7BRFLRBFBFFBLLFF8B3FFLBRBFBFRB71RRRLLRRLRRRRR8RLLRLRLFFRRRLRLRRR3L5RBBRF7FRBBLRL2FF,82,0.12195122
14,94,Y,13.07787,6BR8RBRRFR5F4RR7BRFLLFF8B3FFLBRRB71RRRRRRR8LFFRRRRR3L5RBBRF7FRBBL2FF,0,13.07787
15,57,Y,13.07787,6BR8RBRRFR5F4RR7BRFLLFF8B3FFLBRRB71RRRRRRR8LFFRRRRR3L5RBBR,0,13.07787
16,57,Y,14.164931,BR8RBRRFR5F4RRBRRLLFF8B3FFLBRRB71RRRRRRR8LBFRRRRR3L5RBBRF7,17,13.07787
17,49,Y,14.340278,BR8RBRRFR5F4RRBRRL3FF8B3FFLBRRB71RRRRRRR8LRLRRRRR3,89,5.0
18,48,Y,15.165289,BR8RBRRFR5F4RRF8B3FFLBRRB71RRRRRRR8RRRR3L5RRBRF7,93,5.0
19,44,Y,16.574623,BRRBRRFR54RRF8B3FFLBRRB1RRRRRRR8RRRR3LRRBRF7,97,15.165289
20,39,Y,16.574623,BRRBRRF85FRRFBFFLBRRB71RRRRRRRRRRR3L5RRB,81,5.0
21,39,Y,17.71605,BR3BRRF85FRRFBFFLBRRB71RRRRRRRRRRRRRRRB,16,17.304602
22,36,Y,18.65052,BR3BRRF85FRRFFLBRRB71RRRRRRRRRRRRRRRB,0,18.65052
23,34,Y,19.182735,BR3RRRF8FRRFFLBRRB71BRRRRRRRRRRRRRR,21,18.65052
24,33,Y,20.405827,BR3BRRFFRRFFBRRB71BRRRRRRRRRRRRRR,42,19.182735
25,31,Y,23.717422,BRBRRFFRRFBRRB1RRRRRRRRRRRRRRR,70,21.890606
26,27,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRRRR,0,26.0
27,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
28,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
29,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
30,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
31,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
32,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
33,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
34,25,Y,26.0,BRBRRFFRRRRB1RRRRRRRRRRRRR,0,26.0
35,25,Y,27.36111,BRRRF7RRRRB1RRRRRRRRRRRRR,56,26.0
36,24,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,19,27.36111
37,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
38,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
39,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
40,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
41,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
42,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
43,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
44,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
45,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
46,23,Y,28.903591,BRRRFRRRRB1RRRRRRRRRRRRR,0,28.903591
0,100,F,6.829668E-4,n/a,2,3.0883448E-4
1,100,F,9.999E-4,n/a,63,6.829668E-4
2,100,F,0.0041631972,n/a,55,6.829668E-4
3,100,F,0.015974442,n/a,68,0.0015239257
4,100,F,5.0,n/a,61,0.015974442
5,100,Y,11.156203,FRLLBFFLFLRFFFBRFR3LFBB4FRFBBLFRBLFFBFFRB6F43RLRRFBRLFBBFL6LFB188FFFBFFFFLRLRRLRRLFFF6RFLBFFFFLLLR6L,95,5.0
6,93,Y,13.559986,FLFLFFFRFR3LB4FRBLFRBLFFFRB6F43R6L188FFFFFFRFFF6RFLFFFLL6L,0,13.559986
7,53,Y,14.164931,FLFLFFFRFR3LBFRBLFRBLFFFRB6FRFL18FFFFFFRFFF6RFLFFFLLL,49,13.559986
8,49,Y,14.9382715,FLFLFFFRFR3BLFRBLFFFRB6FRFL18FFFFFFRFFF6RFLFFFLLL,0,14.9382715
9,45,Y,15.165289,FLFLFFFRFR3BLFRBLFFFRB6FRFL8FFFFFFRFFF6RFLFFFL,9,14.9382715
10,44,Y,15.668934,FLFLFFFRFRBLFRBLFFFRBFRFL8FFFFFFRFFF6RFLFFFL,8,15.165289
11,42,Y,16.25,FLFLFFFRFRBLFRBLFFFRRFL8FFFFFFRFFF6RFLFFFL,0,16.25
12,40,Y,16.25,FLFLFFFRFRBLFRBLFFFRRFL8FFFFFFRFFF6RFLFFF,0,16.25
13,40,Y,16.25,FLFLFFFRFRBLFRBLFFFRRFL8FFFFFFRFFF6RFLFFF,0,16.25
14,40,Y,16.925207,FLFLFFFRFRBLFRBLFFFRRFL8FFFFFFFFFFRFLFFF,7,16.25
15,38,Y,16.925207,FLFLFFFRFRBLFRBLFFFRRFL8FFFFFFFFFFRFLFF,0,16.925207
16,38,Y,17.304602,FLFFFF3FRBLLRRLFFFRRFL8FFFFFFFFFFRFLFF,84,16.925207
17,37,Y,19.182735,FLFFFF3FRBLFFFRRFL8FFFFFFFFFFRFLFF,0,19.182735
18,33,Y,19.182735,FLFFFF3FRBLFFFRRFL8FFFFFFFFFFRFLFF,0,19.182735
19,33,Y,19.765625,FLFFFFFRBLFFFRRFL8FFFFFFFFFFRFLFF,1,19.182735
20,32,Y,22.755102,FLFFFFF8BLFBFRRFFFFFFFFFFFFFRFLFF,49,19.765625
21,28,Y,24.7929,FLFFFFF8BLFRRFFFFFFFFFFFFFRFL,0,24.7929
22,26,Y,24.7929,FLFFFFF8BLFRRFFFFFFFFFFFFFR,0,24.7929
23,26,Y,24.7929,FLFFFFF8BLFRRFFFFFFFFFFFFFR,0,24.7929
24,26,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFFLFFR,88,24.7929
25,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFF0,6,5.0
26,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,2,0.5882353
27,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,4,5.0
28,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,1,5.0
29,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,6,5.0
30,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,1,5.0
31,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,3,5.0
32,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,3,5.0
33,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,2,5.0
34,22,Y,30.661158,FFFFFFF8BFFFFFFFFFFFFFF,2,5.0
0,100,F,4.8222984E-4,n/a,25,7.673301E-5
1,100,F,6.829668E-4,n/a,34,4.8222984E-4
2,100,F,0.015974442,n/a,62,6.829668E-4
3,100,F,5.0,n/a,99,0.0041631972
4,100,Y,11.5625,LBFRRRRBRRLFLFFLLBRLRRBBR6B3LFBRRFRFRBFL5FRBLR1RRLRRLRRLRRRLRRRLLLRRLRRRLLRRLRRRRFFFFFBRFLRFLRLBRBBF,72,0.12195122
5,80,Y,11.983733,LBFRRRRBRRLFLFFLLBRLRRBBRB3LFBRRFRFRBFL5FRBLR1RRLRRLRRLRRRRRRRLLLRRLRRRFLRRLRRRRF,6,5.0
6,71,Y,11.983733,LBFRRRBRRLFLFFLLBRLRRBBRB3LFBRRFRFRBFL5FRBLR1RRLRRLRRLRRRRRRRLLLRRLRRRRL,8,5.0
7,71,Y,14.725898,RRRBRFLFFLLBRRBBR6B3RFRF5FRB1RRRRRRRRRRRRFFBBRFFLBRB,31,0.12195122
8,46,Y,15.94884,RR7BRF4FFLLBRRBBR2B3RFRR5FR61RRRRRRRRRRRRFFRFRF,84,15.668934
9,41,Y,16.925207,RRRBRFLFFRLBRRBBR6RFRFFBB1RRRRRRRRRRRRBBFF,67,15.94884
10,38,Y,17.304602,RRRBRFLFFRLBRRBBRRFRFFBB1RRRRRRRRRRRRBB,25,10.0
11,37,Y,21.890606,RRRBRFLFRRBBRRFR1RRRRRRRRRRRRBB,0,21.890606
12,29,Y,21.890606,RRRBRFLFRRBBRRFR1RRRRRRRRRRRRB,0,21.890606
13,29,Y,23.717422,RRRBRFLFRRBBRRFRRRRRRRRRRRRRRB,35,21.890606
14,27,Y,23.717422,RRRBRF1FRRBBRRFRRRRRRRRRRRRR,16,6.829668E-4
15,27,Y,23.717422,RRRBRF1FRRBBRRFRRRRRRRRRRRRR,0,23.717422
16,27,Y,24.7929,RRRBRF1FRRRBRRRRRRRRR2RRRRRR,5,23.717422
17,26,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRRR,30,24.7929
18,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
19,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
20,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
21,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
22,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
23,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
24,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
25,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
26,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
27,25,Y,26.0,RRRBRF1FRRRBRRRRRRRRRRRRRR,0,26.0
0,100,F,4.8222984E-4,n/a,7,1.4367035E-4
1,100,F,0.0024408104,n/a,37,4.8222984E-4
2,100,F,0.0024408104,n/a,19,4.8222984E-4
3,100,F,0.026269045,n/a,26,4.8222984E-4
4,100,Y,12.441406,BFBBBRBBBB8RBLBBBBBBBFBBRBFFBFBBFBBFFBFFBFBBBFLBFBBFFBFFFFBBBBBBFBBFFBFFBFBBFBBBR71LFFBBLLRB4LRRFBRB,28,0.026269045
5,64,Y,24.7929,BBBRBBBB8RBLBBBBBBBBRBLBBBBBR71LLB4RRB,0,24.7929
6,26,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBRBF,63,24.7929
7,24,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBR,0,27.36111
8,24,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBR,0,27.36111
9,24,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBR,0,27.36111
10,24,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBR,0,27.36111
11,24,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBR,0,27.36111
12,24,Y,27.36111,BLBBBRBBBB8RBBBBBBBBBBBBR,0,27.36111
13,24,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBLBB,25,27.36111
14,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
15,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
16,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
17,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
18,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
19,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
20,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
21,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
22,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
23,22,Y,30.661158,BBBBBBBB8RBBBBBBBBBBBBL,0,30.661158
