genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0.0018097634,0.5681818,0.5681818,1.1381733,RBFRFBFLRRLLBBFLLLLBRFLRFFRBFRBRFRFLFRRRFFRRLFBLRRRFRBRRBRLLRFRRLRBRBRFLBLRRBFLBRRFBLBRFFLLLLBBFBLFR,0.040840864,0.0,0.13636363,0.5681818
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.0021137064,0.6097561,0.64935064,1.2612205,BLFBLLLRLRLRFFRRLBFRRFRLRFRFLLRFLLLFLLFFBBLLLBLLLLLFFBLLRRBBRBLLLRRRLFBRFRRLFLLRRRBLRRLLLBLBRLBBBLFF,0.04399874,0.0,0.21951222,0.64935064
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0075237933,0.62608695,0.36734694,1.0009577,RRRBLLLLLFRLFFFRBFFRFRFRRRFBRRRRRBLRRRBRLBFLBBRBBFFLBRLBBRBFLBBBBBBBLRBB,0.080094315,0.27999997,0.2521739,0.36734694
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.008092674,0.7619048,0.3764706,1.146468,RRRBLLLLLFFFFRFRFRFRRRRRRRRBRRBLBBBBBBBBBBBBBBLLLLLLFFFFRRBBRRRR,0.082842715,0.36,0.52380955,0.3764706
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.013168095,0.6017699,0.37362638,0.9885644,FFRFLF8LBBRBBLLFLLFFFFLFLFRBBLLLBLFLBLBBRBRB1LLB8BLBRBBBBBRRBBLLBBRR,0.103553385,0.32,0.20353985,0.37362638
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.06386979,0.65346533,0.42307693,1.1404121,RRFLFFFRFRFLFRRRBBRRRBRBRBBRBLBBBRRBLBBBBBLBBBLLLLLLFFRRBBRRFFRRFF,0.20710677,0.33999997,0.30693066,0.42307693
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06386979,0.65346533,0.42307693,1.1404121,RRFLFFFRFRFLFRRRBBRRRBRBRBBRBLBBBRRBLBBBBBLBBBLLLLLLFFRRBBRRFFRRFF,0.20710677,0.33999997,0.30693066,0.42307693
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06386979,0.65346533,0.42307693,1.1404121,RRFLFFFRFRFLFRRRBBRRRBRBRBBRBLBBBRRBLBBBBBLBBBLLLLLLFFRRBBRRFFRRFF,0.20710677,0.33999997,0.30693066,0.42307693
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06386979,0.65346533,0.42307693,1.1404121,RRFLFFFRFRFLFRRRBBRRRBRBRBBRBLBBBRRBLBBBBBLBBBLLLLLLFFRRBBRRFFRRFF,0.20710677,0.33999997,0.30693066,0.42307693
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06386979,0.65346533,0.42307693,1.1404121,RRFLFFFRFRFLFRRRBBRRRBRBRBBRBLBBBRRBLBBBBBLBBBLLLLLLFFRRBBRRFFRRFF,0.20710677,0.33999997,0.30693066,0.42307693
