genID,bestTime,reachGoal,fitness,bestGene,bestID,costScore,smoothScore,safeScore,F0,F1
0,100,F,0.0036329087,n/a,0,0.0,0.0013701125,0.0,"HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb ","HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb "
1,100,F,5.0,n/a,0,0.0,5.0,0.0,"HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb ","HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb "
2,100,F,5.0,n/a,0,0.0,5.0,0.0,"HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb ","HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb "
3,100,F,5.0,n/a,0,0.0,5.0,0.0,"HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb ","HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb "
4,100,F,5.0,n/a,0,0.0,5.0,0.0,"HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb ","HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb "
5,100,F,5.0,n/a,0,0.0,5.0,0.0,"HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb ","HToGA_v4_02$GARobot@a3847c HToGA_v4_02$GARobot@162279e HToGA_v4_02$GARobot@13f96c6 HToGA_v4_02$GARobot@1609c11 HToGA_v4_02$GARobot@1a27425 HToGA_v4_02$GARobot@186f918 HToGA_v4_02$GARobot@26dd48 HToGA_v4_02$GARobot@1c34749 HToGA_v4_02$GARobot@1f01a88 HToGA_v4_02$GARobot@1d06917 HToGA_v4_02$GARobot@15a31b8 HToGA_v4_02$GARobot@acc655 HToGA_v4_02$GARobot@12db8d2 HToGA_v4_02$GARobot@17de5f1 HToGA_v4_02$GARobot@176ce57 HToGA_v4_02$GARobot@18c2802 HToGA_v4_02$GARobot@1adf109 HToGA_v4_02$GARobot@17fcd20 HToGA_v4_02$GARobot@7eacae HToGA_v4_02$GARobot@44b9b HToGA_v4_02$GARobot@53d2eb HToGA_v4_02$GARobot@126028c HToGA_v4_02$GARobot@50c21a HToGA_v4_02$GARobot@40358 HToGA_v4_02$GARobot@246f9 HToGA_v4_02$GARobot@13f0597 HToGA_v4_02$GARobot@1ab45f8 HToGA_v4_02$GARobot@1cb9096 HToGA_v4_02$GARobot@1702cd8 HToGA_v4_02$GARobot@8941c HToGA_v4_02$GARobot@1918ee0 HToGA_v4_02$GARobot@bbf964 HToGA_v4_02$GARobot@9b17c7 HToGA_v4_02$GARobot@abd9fc HToGA_v4_02$GARobot@100b0c7 HToGA_v4_02$GARobot@b119a HToGA_v4_02$GARobot@641cf3 HToGA_v4_02$GARobot@544ffa HToGA_v4_02$GARobot@9045ff HToGA_v4_02$GARobot@730fb6 HToGA_v4_02$GARobot@a6084f HToGA_v4_02$GARobot@db67e HToGA_v4_02$GARobot@50ae7d HToGA_v4_02$GARobot@c2197e HToGA_v4_02$GARobot@4498d9 HToGA_v4_02$GARobot@1457929 HToGA_v4_02$GARobot@d3123a HToGA_v4_02$GARobot@66ea37 HToGA_v4_02$GARobot@e37b2 HToGA_v4_02$GARobot@d898eb "
