genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,Y,10.0,LRFFBRLLLLFLBBBFBRLFFBBBLRRRLRLRRLFLLRBLFFBFBBLLLRRLLFFBFFBLBRFLFRLBRLBRBLFFLFFBBRFRFLLRBRFFFFFFFFLB,8,0.0029085209
1,77,Y,10.0,LRFBRBLBFLFLLRBLFFFFBFBBBLFBBRLBFBFBRLFRFBRFBFBRBBBRFLRBRBBBLFFBBFFFLFRBRFLBRL,14,5.0
2,99,Y,10.0,LRRRRBLRFLFLLRBLFFFBBFBBBLFBBRLBFBBRLBLLBBRFFBB8FBLRFLRBRRRF4FFBBFFFLFRBRFRFRLFRRLBFRRRLRLRFLBBLBFBL,11,5.0
3,57,Y,10.0,LRFBLLLBFLFBBRBLFFFFBFBBBBFBRRLLFBFBR8BRFBRFBFBRBBBRF7RBRB,2,0.005904319
4,67,Y,10.0,LRRRRBLRFLFLLR5LFLRBBFBB8LFBBRLBFBBRLBLBBBFFFB8BFBLRRBRB7R,1,0.07305548
5,42,Y,10.0,LRRRRBLRFLFLLBBLFFFBBFBBBLFBRRLRB7BBLBRLF8R,3,0.011623939
6,56,Y,10.0,BRRRRBRRFBFLLFBLF7RBB3LLBLLRRRLBRBBBLBLLBBR,5,0.011623939
7,41,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBBR,0,10.0
8,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
9,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
10,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
11,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
12,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
13,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
14,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
15,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
16,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
17,31,Y,10.0,BRRRRBRRFLLLF7RBB3LLBBRBBBLBLLBB,0,10.0
0,100,Y,10.0,FBRRBLRRFRBFBFFBFLRRBFFBRLLBLFRRLRRLBBRFRFFBRBLBRBBRBFLRLLLBBBBBBFLFFBLLBBRRBFFRFRBRRLLFLBFFRRBLFLRR,4,0.015974442
1,45,Y,10.0,LLFBFFLLFBBBRBRFRBBRFRLFRLRRBBFFLFLRFFBLRLRFLR,2,0.011623939
2,89,Y,10.0,BLBFRFFRFBLLRLB4BFFBFRFBFRRBFBLLLBRRRRLRLLBFRRBFLBRFBRRBBRRFRRFLBRFRRFBBFRBRLLLRRRBRLRLFLB,4,0.0077101
3,64,F,10.0,n/a,1,0.046334185
4,64,Y,10.0,FBRRBLRRFRBFBFFBFLRRBFFBRLRBRFRRLRRLBBRFRFLLRB,1,5.0
5,31,Y,10.0,FBRRBLRRRRRFBFFBFRRRBFFBRLLBLRRR,1,0.015974442
6,19,Y,10.0,RRBRRRRFFRRBRR,0,10.0
7,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
8,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
9,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
10,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
11,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
12,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
13,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
14,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
15,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
16,13,Y,10.0,RRBRRRRFFRRBRR,0,10.0
0,100,Y,10.0,LFFBFLRLRBRRFLRBBLLLLBRRFRRFLRFBFFFLLFLRFFLLFRRBRLLBBLFRRBLBLLFLBRFBLFFLFBBBFLBRBLFBRBBBRFFFFBFLLBBL,1,0.046334185
1,47,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRBLBBLFRRBLBLLFLFLBL,0,10.0
2,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
3,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
4,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
5,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
6,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
7,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
8,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
9,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
10,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
11,29,Y,10.0,LFRRBLLLLBRRFRRFFFFLLFFFLLFRRB,0,10.0
