genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.001372851,0.5681818,0.88495576,1.4545105,FLBBRRFLRRLBFRLRRFLFBRRRFRRLLRLFRRFLLBRFLBLBBBBFLBFRBRBLLFLRRFRFRLBLFBFFBFBRRLBBLBFRFRRBLLLRFBRLLLBL,0.035751875,0.0,0.13636363,0.88495576
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0.0014804504,0.5780347,0.65789473,1.2374098,RRLLBRRLFBRRBRFRLR8LLRRFRBBFRFBLLLFFBLBBRLRR8FRBLF1RRRLLFLBBLLFRRRLRFBFRLL1FRRLLLFRLLFRLRFRRBL8LRLLR,0.037077464,0.0,0.1560694,0.65789473
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0014804504,0.5780347,0.65789473,1.2374098,RRLLBRRLFBRRBRFRLR8LLRRFRBBFRFBLLLFFBLBBRLRR8FRBLF1RRRLLFLBBLLFRRRLRFBFRLL1FRRLLLFRLLFRLRFRRBL8LRLLR,0.037077464,0.0,0.1560694,0.65789473
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.0016012067,0.6289308,0.29850745,0.9290395,LRRRFRBBFFF8LRBBBFLLFRLL8BBBFBFFBBLL2BBLR8RRLL1LLLRRBBFLRRRRFR0LRRFFFRRRFRRBLBBLLLRLBBLRLFFFBBB1BLLL,0.038505137,0.0,0.2578616,0.29850745
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0016012067,0.6289308,0.29850745,0.9290395,LRRRFRBBFFF8LRBBBFLLFRLL8BBBFBFFBBLL2BBLR8RRLL1LLLRRBBFLRRRRFR0LRRFFFRRRFRRBLBBLLLRLBBLRLFFFBBB1BLLL,0.038505137,0.0,0.2578616,0.29850745
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0016012067,0.6289308,0.29850745,0.9290395,LRRRFRBBFFF8LRBBBFLLFRLL8BBBFBFFBBLL2BBLR8RRLL1LLLRRBBFLRRRRFR0LRRFFFRRRFRRBLBBLLLRLBBLRLFFFBBB1BLLL,0.038505137,0.0,0.2578616,0.29850745
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0016012067,0.5988024,0.75757575,1.3579793,RFBFRBRLFF8RLBBRF1FLRRB1RBFRRRRFLLFFF8FFFFFB10LLLFFBBBLLLRFFBBLBBBBLBFBLFRLLBBRRRLFBFRRLBFR8RLLFFRBF,0.038505137,0.0,0.19760478,0.75757575
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0016012067,0.5813953,0.75757575,1.3405724,RFBFRBRLFF8RLBBRF1FLRRB1RBFRRRRFLLFRF8FFFFFBFFLLBBFBBBLLLR1FBBLBBBBLB1BLFRLLBBRRRLFBFRRLBFR8RLBLFRBF,0.038505137,0.0,0.16279066,0.75757575
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.00165559,0.5847953,0.60240966,1.1888605,B1LRRBFFRBRRRRRRLRFBFBBLBLF1BFBFFBLBRLRFBBBFF1RRLRBFRFF8LBBBFFLBLBBLBRBFFRBBBRFLLFLRFLFBLFFFBBRBBRRR,0.03912922,0.0,0.16959059,0.60240966
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.0017988797,0.625,0.6557377,1.2825365,B1RFRBRRRRRRBLBLF1LBR1RRRFF8LBLBLBBLBRFRBBBRFLLFFLLFRBBLFFRRBBBBBBLLBBRRRRRRBBRR,0.04072267,0.19999999,0.25,0.6557377
