genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0.0018097634,0.5524862,0.729927,1.284223,BFRFLFLRFLBFFLFBBLRRFFBLFRLBLBFLBLRFRLRLRLFLLFBLFLRBRLRLBRFFFRRFBRLRRRBLBBLLLLBLLBFFLFLRRLRFLLFLRLBL,0.040840864,0.0,0.10497236,0.729927
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0.003940204,0.5714286,0.43103448,1.0064033,BBLLFRRFLFLLLRFBBFRLRLBFFRLLFFLBFFBFLLBFBLFRLBLLBLFBRBBBBRBLFLRRBBLBFFLBLLRBRRFRLBRFBBLLLRRFLRBRLBRL,0.05917336,0.0,0.1428572,0.43103448
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.015118956,0.6545454,0.5413534,1.2110178,BBLLFRRFLFLLFLFFLFLLBLLLBBBBBRBLFRBBLFLBLBRRRBLBBBBBLLBBBBRRRRRRBBBBLLBB,0.1102406,0.27999997,0.30909085,0.5413534
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.015118956,0.6545454,0.5413534,1.2110178,BBLLFRRFLFLLFLFFLFLLBLLLBBBBBRBLFRBBLFLBLBRRRBLBBBBBLLBBBBRRRRRRBBBBLLBB,0.1102406,0.27999997,0.30909085,0.5413534
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0.1464466,0.62857145,0.3815029,1.156521,BLLLFRRFLFLLFRFLLFLLBLLLBBLBRRBLFRBBLFRBLBRBBBLBBBRBBBBBRRRRRRFFRR,0.2928932,0.33999997,0.2571429,0.3815029
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1464466,0.62857145,0.3815029,1.156521,BLLLFRRFLFLLFRFLLFLLBLLLBBLBRRBLFRBBLFRBLBRBBBLBBBRBBBBBRRRRRRFFRR,0.2928932,0.33999997,0.2571429,0.3815029
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1464466,0.62857145,0.3815029,1.156521,BLLLFRRFLFLLFRFLLFLLBLLLBBLBRRBLFRBBLFRBLBRBBBLBBBRBBBBBRRRRRRFFRR,0.2928932,0.33999997,0.2571429,0.3815029
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.5,0.7160494,0.38157895,1.5976284,LLLFFRFLLFLLLLLLBLBBBRBLFRBBBBBBBBBBBBRBRBRRRRFFRRFFFFFFFF,0.5,0.42000002,0.43209875,0.38157895
8,T,96.0,1.0,0.72727275,0.3181818,2.0454545,96.0,1.0,0.72727275,0.3181818,2.0454545,96.0,1.0,0.72727275,0.3181818,2.0454545,96.0,1.0,0.72727275,0.3181818,2.0454545,96.0,99999.0,99999.0,99999.0,299997.0,96.0,99999.0,99999.0,99999.0,299997.0,96.0,99999.0,99999.0,99999.0,299997.0,96.0,99999.0,99999.0,99999.0,299997.0,LLLFFRFLLFLLLLLLBLBBBRBBBRBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,LLLFFRFLLFLLLLLLBLBBBRBBBRBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,LLLFFRFLLFLLLLLLBLBBBRBBBRBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,LLLFFRFLLFLLLLLLBLBBBRBBBRBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,,,,,,,1.0,0.44,0.4545455,0.3181818
9,T,0.0,1.0,0.72727275,0.3181818,2.0454545,91.0,1.0,0.8363636,0.24598931,2.0823529,47.0,1.0,0.74626863,0.36764705,2.1139157,47.0,1.0,0.74626863,0.36764705,2.1139157,40.0,0.0,0.09220203,0.15587631,0.24807835,80.0,0.0,0.048440587,0.1892303,0.23767088,43.0,0.0,0.054282565,0.0059315795,0.060214143,43.0,0.0,0.054282565,0.0059315795,0.060214143,LLLFFFLFLLLLLLBLBBBRBBRBBBBBBLBBBBBRRRBRRRRFFRRFFFFF,LLLFFFLFLLLLLLBLBBBRBBBRBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,LLFFRFLLFLLLLLLBLBBBRBBBBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,LLFFRFLLFLLLLLLBLBBBRBBBBBBBBBLBBBBBRRRBRRRRFFRRFFFFFF,,,,,,,1.0,0.45999998,0.479452,0.26600984
