genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A
26,0,64.0,99999.0,99999.0,99999.0,299997.0,64.0,99999.0,99999.0,99999.0,299997.0,64.0,99999.0,99999.0,99999.0,299997.0,64.0,99999.0,99999.0,99999.0,299997.0
27,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
28,0,149.0,0.0,99999.0,99999.0,199998.0,0.0,1.0,0.10912047,0.7837033,1.8928238,179.0,0.0,0.21824095,0.0,0.21824095,179.0,0.0,0.21824095,0.0,0.21824095
29,0,5.0,0.0,0.27994326,0.0,0.27994326,16.0,0.0,0.13997194,0.0,0.13997194,5.0,0.0,0.27994326,0.0,0.27994326,16.0,0.0,0.13997194,0.0,0.13997194
30,0,4.0,0.0,0.12278543,0.0,0.12278543,4.0,0.0,0.12278543,0.0,0.12278543,4.0,0.0,0.12278543,0.0,0.12278543,4.0,0.0,0.12278543,0.0,0.12278543
31,0,9.0,0.0,0.27994388,0.0,0.27994388,175.0,1.0,0.13718668,99999.0,100000.14,9.0,0.0,0.27994388,0.0,0.27994388,9.0,0.0,0.27994388,0.0,0.27994388
32,0,3.0,0.0,0.38877943,0.0,0.38877943,1.0,99999.0,0.031918243,0.36900362,99999.4,3.0,0.0,0.38877943,0.0,0.38877943,16.0,0.0,0.19439015,0.0,0.19439015
33,0,71.0,99999.0,99999.0,99999.0,299997.0,71.0,99999.0,99999.0,99999.0,299997.0,71.0,99999.0,99999.0,99999.0,299997.0,71.0,99999.0,99999.0,99999.0,299997.0
34,0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0
35,0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0
36,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
37,0,0.0,1.0,1.0,99999.0,100001.0,0.0,1.0,1.0,99999.0,100001.0,1.0,99999.0,99999.0,1.0,199999.0,0.0,1.0,1.0,99999.0,100001.0
38,0,78.0,1.0,99999.0,99999.0,199999.0,1.0,99999.0,1.0,1.0,100001.0,1.0,99999.0,1.0,1.0,100001.0,1.0,99999.0,1.0,1.0,100001.0
39,0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0,1.0,99999.0,99999.0,99999.0,299997.0
40,0,1.0,1.0,99999.0,99999.0,199999.0,0.0,99999.0,0.8480391,0.9160195,100000.766,0.0,99999.0,0.8480391,0.9160195,100000.766,0.0,99999.0,0.8480391,0.9160195,100000.766
41,0,76.0,99999.0,99999.0,99999.0,299997.0,76.0,99999.0,99999.0,99999.0,299997.0,76.0,99999.0,99999.0,99999.0,299997.0,76.0,99999.0,99999.0,99999.0,299997.0
42,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
43,0,0.0,1.0,1.0,99999.0,100001.0,0.0,1.0,1.0,99999.0,100001.0,158.0,99999.0,99999.0,1.0,199999.0,0.0,1.0,1.0,99999.0,100001.0
44,0,22.0,0.0,0.36011904,0.0,0.36011904,0.0,1.0,0.18005952,0.63099635,1.8110559,22.0,0.0,0.36011904,0.0,0.36011904,22.0,0.0,0.36011904,0.0,0.36011904
45,0,0.0,0.5945951,0.9346331,0.8083201,2.3375483,30.0,99999.0,0.270613,0.1916799,99999.47,30.0,99999.0,0.270613,0.1916799,99999.47,0.0,0.5945951,0.9346331,0.8083201,2.3375483
46,0,173.0,0.4054049,0.729387,0.1916799,1.3264718,28.0,99999.0,0.270613,0.0,99999.27,28.0,99999.0,0.270613,0.0,99999.27,173.0,0.4054049,0.729387,0.1916799,1.3264718
47,0,79.0,99999.0,99999.0,99999.0,299997.0,79.0,99999.0,99999.0,99999.0,299997.0,79.0,99999.0,99999.0,99999.0,299997.0,79.0,99999.0,99999.0,99999.0,299997.0
48,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
49,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
50,0,69.0,99999.0,99999.0,99999.0,299997.0,69.0,99999.0,99999.0,99999.0,299997.0,69.0,99999.0,99999.0,99999.0,299997.0,69.0,99999.0,99999.0,99999.0,299997.0
51,0,167.0,0.0,99999.0,99999.0,199998.0,0.0,99999.0,1.0,99999.0,199999.0,196.0,99999.0,99999.0,1.0,199999.0,167.0,0.0,99999.0,99999.0,199998.0
52,0,109.0,0.0,99999.0,99999.0,199998.0,168.0,99999.0,0.666666,99999.0,199998.66,164.0,0.0,0.666667,0.0,0.666667,164.0,0.0,0.666667,0.0,0.666667
53,0,91.0,99999.0,99999.0,99999.0,299997.0,91.0,99999.0,99999.0,99999.0,299997.0,91.0,99999.0,99999.0,99999.0,299997.0,91.0,99999.0,99999.0,99999.0,299997.0
54,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
55,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
56,0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0
57,0,128.0,0.0,99999.0,0.16021588,99999.164,0.0,99999.0,0.21111792,1.0,100000.21,128.0,0.0,99999.0,0.16021588,99999.164,128.0,0.0,99999.0,0.16021588,99999.164
58,0,1.0,1.0,99999.0,99999.0,199999.0,84.0,99999.0,1.0,1.0,100001.0,84.0,99999.0,1.0,1.0,100001.0,84.0,99999.0,1.0,1.0,100001.0
59,0,174.0,0.0,0.8028255,0.16021588,0.9630414,0.0,0.48076946,0.2570522,99999.0,99999.734,174.0,0.0,0.8028255,0.16021588,0.9630414,174.0,0.0,0.8028255,0.16021588,0.9630414
60,0,0.0,0.48076946,0.64829504,99999.0,100000.13,1.0,99999.0,0.35170496,0.24419428,99999.59,1.0,99999.0,0.35170496,0.24419428,99999.59,1.0,99999.0,0.35170496,0.24419428,99999.59
61,0,33.0,0.0,99999.0,0.14002508,99999.14,2.0,99999.0,0.2383637,0.7339524,99999.98,33.0,0.0,99999.0,0.14002508,99999.14,0.0,0.48076946,0.2570522,0.26604757,1.0038693
62,0,0.0,0.48076946,0.8028255,99999.0,100000.28,0.0,0.48076946,0.8028255,99999.0,100000.28,9.0,0.51923054,99999.0,0.75580573,100000.27,9.0,0.51923054,99999.0,0.75580573,100000.27
63,0,5.0,0.0,0.20448768,0.16021588,0.36470357,5.0,0.0,0.20448768,0.16021588,0.36470357,5.0,0.0,0.20448768,0.16021588,0.36470357,5.0,0.0,0.20448768,0.16021588,0.36470357
64,0,16.0,0.0,0.20448768,0.101866566,0.30635425,19.0,0.0,0.0,0.113185056,0.113185056,188.0,0.51923054,0.20448768,0.0,0.7237182,19.0,0.0,0.0,0.113185056,0.113185056
65,0,22.0,0.0,0.27802712,0.5955898,0.87361693,2.0,0.51923054,0.19717452,0.4175722,1.1339772,36.0,99999.0,0.8028255,0.24419428,100000.05,22.0,0.0,0.27802712,0.5955898,0.87361693
66,0,19.0,0.0,0.0,0.22610945,0.22610945,19.0,0.0,0.0,0.22610945,0.22610945,164.0,0.48076946,0.18362486,0.0,0.6643943,27.0,0.0,0.027203668,0.119004965,0.14620863
67,0,7.0,0.0,0.20460004,0.2956085,0.5002085,2.0,0.51923054,0.14510065,0.36494872,1.02928,13.0,0.0,0.20460004,0.0,0.20460004,13.0,0.0,0.20460004,0.0,0.20460004
68,0,4.0,0.0,0.5560549,0.15502909,0.711084,36.0,0.0,0.0,0.12557352,0.12557352,5.0,0.0,0.5247984,0.11192628,0.63672465,36.0,0.0,0.0,0.12557352,0.12557352
69,0,23.0,0.0,0.0,99999.0,99999.0,23.0,0.0,0.0,99999.0,99999.0,0.0,0.48076946,0.5141044,0.12602249,1.1208963,26.0,0.0,0.27802712,0.1555834,0.4336105
70,0,0.0,0.48076946,0.8028255,99999.0,100000.28,2.0,0.51923054,0.19717452,0.66176647,1.3781714,44.0,0.51923054,99999.0,0.3382335,99999.85,2.0,0.51923054,0.19717452,0.66176647,1.3781714
71,0,38.0,0.0,0.0,0.29025307,0.29025307,38.0,0.0,0.0,0.29025307,0.29025307,0.0,0.48076946,0.52327263,0.23510498,1.2391472,38.0,0.0,0.0,0.29025307,0.29025307
