genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,Y,37.70083,FBFFLLRLFLBLFLLBLBLLLFBBLFBBRBLRLRBFLBBRLBRFRRRBBRRRFFLFRFFRRRLBFFRLBLFFLLLFBFFBRFBLRLLFFRBFLBLRLFFB,11,0.0041631972
1,19,F,5.0,n/a,0,5.0
2,19,F,5.0,n/a,0,5.0
3,19,F,5.0,n/a,0,5.0
4,19,F,5.0,n/a,0,5.0
5,19,F,5.0,n/a,0,5.0
6,19,F,5.0,n/a,0,5.0
7,19,F,5.0,n/a,0,5.0
8,19,F,5.0,n/a,0,5.0
9,19,F,5.0,n/a,0,5.0
10,19,F,5.0,n/a,0,5.0
11,19,F,5.0,n/a,0,5.0
12,19,F,5.0,n/a,0,5.0
13,19,F,5.0,n/a,0,5.0
14,19,F,5.0,n/a,0,5.0
15,19,F,5.0,n/a,0,5.0
16,19,F,5.0,n/a,0,5.0
17,19,F,5.0,n/a,0,5.0
18,19,F,5.0,n/a,0,5.0
19,19,F,5.0,n/a,0,5.0
20,19,F,5.0,n/a,0,5.0
21,19,F,5.0,n/a,0,5.0
22,19,F,5.0,n/a,0,5.0
23,19,F,5.0,n/a,0,5.0
24,19,F,5.0,n/a,0,5.0
25,19,F,5.0,n/a,0,5.0
26,19,F,5.0,n/a,0,5.0
27,19,F,5.0,n/a,0,5.0
28,19,F,5.0,n/a,0,5.0
29,19,F,5.0,n/a,0,5.0
30,19,F,5.0,n/a,0,5.0
31,19,F,5.0,n/a,0,5.0
32,19,F,5.0,n/a,0,5.0
33,19,F,5.0,n/a,0,5.0
34,19,F,5.0,n/a,0,5.0
35,19,F,5.0,n/a,0,5.0
36,19,F,5.0,n/a,0,5.0
37,19,F,5.0,n/a,0,5.0
38,19,F,5.0,n/a,0,5.0
39,19,F,5.0,n/a,0,5.0
40,19,F,5.0,n/a,0,5.0
41,19,F,5.0,n/a,0,5.0
42,19,F,5.0,n/a,0,5.0
43,19,F,5.0,n/a,0,5.0
44,19,F,5.0,n/a,0,5.0
45,19,F,5.0,n/a,0,5.0
46,19,F,5.0,n/a,0,5.0
47,19,F,5.0,n/a,0,5.0
48,19,F,5.0,n/a,0,5.0
49,19,F,5.0,n/a,0,5.0
50,19,F,5.0,n/a,0,5.0
51,19,F,5.0,n/a,0,5.0
52,19,F,5.0,n/a,0,5.0
53,19,F,5.0,n/a,0,5.0
54,19,F,5.0,n/a,0,5.0
55,19,F,5.0,n/a,0,5.0
56,19,F,5.0,n/a,0,5.0
57,19,F,5.0,n/a,0,5.0
58,19,F,5.0,n/a,0,5.0
59,19,F,5.0,n/a,0,5.0
60,19,F,5.0,n/a,0,5.0
61,19,F,5.0,n/a,0,5.0
62,19,F,5.0,n/a,0,5.0
63,19,F,5.0,n/a,0,5.0
64,19,F,5.0,n/a,0,5.0
65,19,F,5.0,n/a,0,5.0
66,19,F,5.0,n/a,0,5.0
67,19,F,5.0,n/a,0,5.0
68,19,F,5.0,n/a,0,5.0
69,19,F,5.0,n/a,0,5.0
70,19,F,5.0,n/a,0,5.0
71,19,F,5.0,n/a,0,5.0
72,19,F,5.0,n/a,0,5.0
73,19,F,5.0,n/a,0,5.0
74,19,F,5.0,n/a,0,5.0
75,19,F,5.0,n/a,0,5.0
76,19,F,5.0,n/a,0,5.0
77,19,F,5.0,n/a,0,5.0
78,19,F,5.0,n/a,0,5.0
79,19,F,5.0,n/a,0,5.0
80,19,F,5.0,n/a,0,5.0
81,19,F,5.0,n/a,0,5.0
82,19,F,5.0,n/a,0,5.0
83,19,F,5.0,n/a,0,5.0
84,19,F,5.0,n/a,0,5.0
85,19,F,5.0,n/a,0,5.0
86,19,F,5.0,n/a,0,5.0
87,19,F,5.0,n/a,0,5.0
88,19,F,5.0,n/a,0,5.0
89,19,F,5.0,n/a,0,5.0
90,19,F,5.0,n/a,0,5.0
91,19,F,5.0,n/a,0,5.0
92,19,F,5.0,n/a,0,5.0
93,19,F,5.0,n/a,0,5.0
94,19,F,5.0,n/a,0,5.0
95,19,F,5.0,n/a,0,5.0
96,19,F,5.0,n/a,0,5.0
97,19,F,5.0,n/a,0,5.0
98,19,F,5.0,n/a,0,5.0
99,19,F,5.0,n/a,0,5.0
100,19,F,5.0,n/a,0,5.0
