genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,Y,54.444443,LLBLBRLLLLLFLFLFRFRLFLFRRRRRFBRFBRBRBBRRBBFRRBBLLRRFRBFRFLLFRLFFLLLFRRLFRBRBBRBRLFRLRFFRLLRRBRRBRRFF,26,0.011623939
1,15,F,5.0,n/a,0,5.0
2,15,F,5.0,n/a,0,5.0
3,15,F,5.0,n/a,0,5.0
4,15,F,5.0,n/a,0,5.0
5,15,F,5.0,n/a,0,5.0
6,15,F,5.0,n/a,0,5.0
7,15,Y,54.444443,LLBLBLRBBRBBBBRR,23,5.0
8,15,Y,69.1716,LLBLBBBRBBBBRR,0,69.1716
9,13,Y,69.1716,LLBLBBBRBBBBRR,0,69.1716
10,13,Y,69.1716,LLBLBBBRBBBBRR,0,69.1716
11,13,Y,79.44444,LLBBBBBBB5BRR,1,69.1716
12,12,Y,92.64463,LLBBBBBBBBRR,31,79.44444
13,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
14,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
15,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
16,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
17,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
18,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
19,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
20,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
21,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
22,11,Y,92.64463,LLBBBBBBBBRR,0,92.64463
0,100,Y,21.890606,BBRFFFRBFRBFRRBRLFRBBFRBFLRBRLRBBFLFLLRLRRFBFRFFFLLRFBFFLRFLLRRRLRBBBBRFLLBLLRRBFLRBRLLRLRLRLRLLBBLF,25,11.020304
1,29,Y,54.444443,BBRFFFRRRRRBRBRBLFFRFFFLFFFRBB,0,54.444443
2,15,Y,54.444443,BBRFFFRRRRRBRBRB,0,54.444443
3,15,Y,54.444443,BBRFFFRRRRRBRBRB,0,54.444443
4,15,Y,54.444443,BBRFFFRRRRRBRBRB,0,54.444443
5,15,Y,69.1716,BBRRFFRRRRRBRBRB,35,54.444443
6,13,Y,69.1716,BBRRFFRRRRRBRB,0,69.1716
7,13,Y,69.1716,BBRRFFRRRRRBRB,0,69.1716
8,13,Y,92.64463,BBRRRRRRFRRBRL,43,69.1716
9,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
10,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
11,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
12,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
13,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
14,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
15,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
16,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
17,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
18,11,Y,92.64463,BBRRRRRRFRRB,0,92.64463
0,100,Y,18.163265,BLFFBRLLFRFLRRLRFLFBFLRLFRBFRBFLFFRLBLLBFLBRRLFRBRFRBRBLRLFLRFLRBLFBBFRFFBRBFBRRLBBRBBFBLLLFLLBFFLRF,14,0.0024408104
1,35,Y,54.444443,RBFFFRFFRFFFLLFFBLFBRFBFLRBBBLRRRFLB,27,5.0
2,15,Y,69.1716,RBFFFFFFRFFFLBBF,49,5.0
3,13,Y,92.64463,RFFFFFRFFFLB,0,92.64463
4,11,Y,92.64463,RFFFFFRFFFLB,0,92.64463
5,11,Y,92.64463,RFFFFFRFFFLB,0,92.64463
6,11,Y,133.45679,RFFFFFFFFLB,26,92.64463
7,9,Y,133.45679,RFFFFFFFFL,0,133.45679
8,9,Y,133.45679,RFFFFFFFFL,0,133.45679
9,9,Y,133.45679,RFFFFFFFFL,0,133.45679
10,9,Y,133.45679,RFFFFFFFFL,0,133.45679
11,9,Y,133.45679,RFFFFFFFFL,0,133.45679
12,9,Y,133.45679,RFFFFFFFFL,0,133.45679
13,9,Y,133.45679,RFFFFFFFFL,0,133.45679
14,9,Y,133.45679,RFFFFFFFFL,0,133.45679
15,9,Y,133.45679,RFFFFFFFFL,0,133.45679
16,9,Y,133.45679,RFFFFFFFFL,0,133.45679
