genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,Y,17.304602,BBLLLRBRBBBFRRFBFFLBLRBRLRLLBBLBBBRFRRFRRRLLBRLBFRRFFFRRLRFFRBBLRRFLLLFRBBRLRBRBLRBLBLLRRBLBBLFFFBLL,38,0.0041631972
1,37,Y,26.0,BBLLBRBBRRFFLBBLBBLBBBRFRRFRBRRFFFRRFF,0,26.0
2,25,Y,28.903591,RRLLBRBBRRFFLBBLBBLBBBRFRR,16,26.0
3,23,Y,40.864197,BBLLBRBBRLF1BBBRBBRBBBR5,42,5.0
4,18,Y,61.02041,BBLLBRB1BBBRBBRBBBR,0,61.02041
5,14,Y,69.1716,BBLBBRBBRLBBBRB,20,61.02041
6,13,Y,92.64463,BBLBBRBBBBBRB,0,92.64463
7,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
8,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
9,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
10,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
11,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
12,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
13,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
14,11,Y,92.64463,BBLBBRBBBBBR,0,92.64463
15,11,Y,133.45679,BBBBBBBBBBR,11,92.64463
16,9,Y,133.45679,BBBBBBBBBB,0,133.45679
17,9,Y,133.45679,BBBBBBBBBB,0,133.45679
18,9,Y,133.45679,BBBBBBBBBB,0,133.45679
19,9,Y,133.45679,BBBBBBBBBB,0,133.45679
20,9,Y,133.45679,BBBBBBBBBB,0,133.45679
21,9,Y,133.45679,BBBBBBBBBB,0,133.45679
22,9,Y,133.45679,BBBBBBBBBB,0,133.45679
23,9,Y,133.45679,BBBBBBBBBB,0,133.45679
24,9,Y,133.45679,BBBBBBBBBB,0,133.45679
25,9,Y,133.45679,BBBBBBBBBB,0,133.45679
0,100,Y,26.0,LRRRFRRRRFLLRBRBFLRBFBLRRFBBFLFFFRLLBFRFLFLFRFBFLBBFBBFBRRRRBBLRBLRFBFFLRLFFLLBBLRLFBLRRLLBLFBFLLLFF,31,0.0041631972
1,25,Y,49.0625,LRRRF3RRRFLRRBRBFLRBFBLRRF,8,5.0
2,16,Y,49.0625,LRRRF3RRRFLRRBRBF,7,5.0
3,16,Y,69.1716,LRRRFRRRFBRRBRBF,26,0.28595474
4,13,F,10.0,n/a,27,5.0
5,13,Y,79.44444,RRRRF4RRRRRBR,0,79.44444
6,12,Y,92.64463,RRRRFRRRRRBR,15,79.44444
7,11,Y,133.45679,LRRRRRRRRLRR,6,92.64463
8,9,Y,133.45679,LRRRRRRRRL,5,5.0
9,9,Y,133.45679,RRRRRRRRRB,1,0.12195122
10,9,Y,133.45679,RRRRRRRRRB,0,133.45679
11,9,Y,133.45679,RRRRRRRRRB,0,133.45679
12,9,Y,133.45679,RRRRRRRRRB,0,133.45679
13,9,Y,133.45679,RRRRRRRRRB,0,133.45679
14,9,Y,133.45679,RRRRRRRRRB,0,133.45679
15,9,Y,133.45679,RRRRRRRRRB,0,133.45679
16,9,Y,133.45679,RRRRRRRRRB,0,133.45679
17,9,Y,133.45679,RRRRRRRRRB,0,133.45679
0,100,Y,54.444443,BLFFFFFLFBFFRRFBRBBFFFFLBRLLLFRBLFLLRLLFBLLRBLBRLLFFLFLRLLFFLLBFBBBRBBBRFRBFBFLLBFFFRRBFRFRLLRBRBLRL,38,0.28595474
1,15,Y,54.444443,BLFFFFFLFBFFRRFB,13,5.0
2,15,Y,69.1716,FFFFFFFLFBFFRRFB,40,5.0
3,13,Y,92.64463,FFFFFFFLFFRR,0,92.64463
4,11,Y,92.64463,FFFFFFFLFFRR,0,92.64463
5,11,Y,110.0,B4FFFFFFFFFF,19,92.64463
6,10,Y,110.0,B4FFFFFFFFF,0,110.0
7,10,Y,110.0,B4FFFFFFFFF,0,110.0
8,10,Y,133.45679,BFFFFFFFFF,3,110.0
9,9,Y,133.45679,BFFFFFFFFF,1,5.0
10,9,Y,133.45679,BFFFFFFFFF,3,5.0
11,9,Y,133.45679,BFFFFFFFFF,2,5.0
12,9,Y,133.45679,BFFFFFFFFF,3,5.0
13,9,Y,133.45679,BFFFFFFFFF,1,5.0
14,9,Y,133.45679,FFFFFFFFFR,1,5.0
15,9,Y,133.45679,FFFFFFFFFR,0,133.45679
16,9,Y,133.45679,FFFFFFFFFR,0,133.45679
17,9,Y,133.45679,FFFFFFFFFR,0,133.45679
18,9,Y,133.45679,FFFFFFFFFR,0,133.45679
