genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0017373543,0.5714286,0.31347963,0.88664556,RLFFBLBBLLBLBRLRFLBFBRFRLRRLRFFFLBBLBBLRBBLLBFFFBFLLLRLLLBLRBBLFBFLLFRLLLFLBLLBLRBFRLFLBBLLFBRRBFRLB,0.040047158,0.0,0.1428572,0.31347963
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0.0042461106,0.57471263,0.14064698,0.71960574,LFLLRBLBLLBLBRBBFBFBFBRBBFFBFBLRBLFFBFBLRRRRLLRRLFBLLFBRLRRRLRRRLRRRBFBRFBLFRBBFFBLRFLLLRLBFLRRRRLRB,0.061298147,0.0,0.14942527,0.14064698
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.0048571452,0.68041235,0.26294822,0.9482177,LFLBLBLLBLBRBBRBBLFRRRRRRRRBBBRRBBLLBBBBBBBBRRBBLLBBRRFFLLFFFFLLBB,0.06530097,0.33999997,0.3608247,0.26294822
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0048571452,0.68041235,0.26294822,0.9482177,LFLBLBLLBLBRBBRBBLFRRRRRRRRBBBRRBBLLBBBBBBBBRRBBLLBBRRFFLLFFFFLLBB,0.06530097,0.33999997,0.3608247,0.26294822
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0.010992567,0.60294116,0.13333334,0.74726707,BLLBLLBBBBRBRRLLRRLRLRRRLLRRRBFRRBLLFRBFRBFLLLLBRFLFBLRLRRRRFBLRRBBBBBFBLBFLLRLBFL,0.09537179,0.18,0.20588231,0.13333334
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.01450513,0.7532467,0.16860466,0.93635654,BLLBLLBBBBRBRRRRRRRBLLFLLBRFRRRBBBBBLLLLLLLLLLLLLLFFFFFFRR,0.10819419,0.42000002,0.50649345,0.16860466
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0.022068378,0.7173913,0.21498372,0.9544434,BLLLLBBBBBRBRRRRRFRBRBLFRFLBBRBBBBLLLLLLBBLLFFLLLLLLLLLLLLBBRRFFFF,0.13060194,0.33999997,0.43478262,0.21498372
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.022068378,0.7111111,0.20983607,0.9430156,BLLLLBBBBBRBRRRRRFRBRBLFRFLBBRBBBBLLLLLLBBBBLLFFFFLLLLBBBBBBLLFF,0.13060194,0.36,0.42222226,0.20983607
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.022068378,0.6597938,0.139738,0.8216002,BLLBLLBBBBRBRRRRRRRBBFFLLRRLRBFBBBBBFLBRLLLLLLLLRLBBFFFBBLRFRLBF,0.13060194,0.36,0.3195876,0.139738
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.025018413,0.6944444,0.18181819,0.901281,BLLBLLBBBBRBRRRRRRRBBRBLBLBLLLLLLLBBRRBBLLFFLLBBBB,0.1380712,0.5,0.38888884,0.18181819
10,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.1464466,0.7352941,0.16286644,1.0446072,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFFLLFFRRFF,0.2928932,0.5,0.4705882,0.16286644
11,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1464466,0.7352941,0.16286644,1.0446072,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFFLLFFRRFF,0.2928932,0.5,0.4705882,0.16286644
12,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.5,0.71428573,0.16778524,1.382071,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRLLRRBRFF,0.5,0.5,0.42857146,0.16778524
13,T,25.0,1.0,0.71875,0.16666667,1.8854166,105.0,1.0,0.7619048,0.17266187,1.9345666,105.0,1.0,0.7619048,0.17266187,1.9345666,105.0,1.0,0.7619048,0.17266187,1.9345666,25.0,99999.0,99999.0,99999.0,299997.0,25.0,99999.0,99999.0,99999.0,299997.0,25.0,99999.0,99999.0,99999.0,299997.0,25.0,99999.0,99999.0,99999.0,299997.0,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,,,,,,,1.0,0.53999996,0.4375,0.16666667
14,T,0.0,1.0,0.71875,0.16666667,1.8854166,93.0,1.0,0.7719298,0.16058394,1.9325137,7.0,1.0,0.7619048,0.17266187,1.9345666,7.0,1.0,0.7619048,0.17266187,1.9345666,7.0,0.0,0.25026646,99999.0,99999.25,7.0,0.0,0.25026646,99999.0,99999.25,0.0,99999.0,99999.0,0.103754796,199998.11,63.0,0.0,0.27422723,0.49637648,0.7706037,BBLLLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRLLRRBR,BBLLLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRLLRRBR,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,LLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,,,,,,,1.0,0.53999996,0.4603175,0.16666667
15,T,0.0,1.0,0.71875,0.16666667,1.8854166,7.0,1.0,0.7619048,0.17266187,1.9345666,7.0,1.0,0.7619048,0.17266187,1.9345666,7.0,1.0,0.7619048,0.17266187,1.9345666,3.0,0.0,0.9238996,99999.0,99999.92,4.0,0.0,0.6620687,0.44983837,1.1119071,4.0,0.0,0.6620687,0.44983837,1.1119071,4.0,0.0,0.6620687,0.44983837,1.1119071,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,,,,,,,1.0,0.56,0.51724136,0.16541353
16,T,0.0,1.0,0.71875,0.16666667,1.8854166,14.0,1.0,0.7619048,0.17266187,1.9345666,14.0,1.0,0.7619048,0.17266187,1.9345666,14.0,1.0,0.7619048,0.17266187,1.9345666,1.0,0.0,0.18089354,0.44983837,0.63073194,1.0,0.0,0.18089354,0.44983837,0.63073194,0.0,99999.0,99999.0,0.11499721,199998.11,1.0,0.0,0.18089354,0.44983837,0.63073194,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,,,,,,,1.0,0.56,0.51724136,0.16541353
17,T,0.0,1.0,0.71875,0.16666667,1.8854166,76.0,1.0,0.7719298,0.16058394,1.9325137,0.0,1.0,0.71875,0.16666667,1.8854166,76.0,1.0,0.7719298,0.16058394,1.9325137,1.0,0.0,0.66469514,0.7939834,1.4586785,7.0,0.0,0.33530486,0.80588186,1.1411867,0.0,99999.0,99999.0,0.20601659,199998.2,7.0,0.0,0.33530486,0.80588186,1.1411867,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRRRBB,,,,,,,1.0,0.56,0.51724136,0.16541353
18,T,0.0,1.0,0.71875,0.16666667,1.8854166,14.0,1.0,0.75409836,0.16666667,1.920765,0.0,1.0,0.71875,0.16666667,1.8854166,14.0,1.0,0.75409836,0.16666667,1.920765,2.0,0.0,1.0,99999.0,100000.0,2.0,0.0,1.0,99999.0,100000.0,0.0,99999.0,99999.0,1.0,199999.0,2.0,0.0,1.0,99999.0,100000.0,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,,,,,,,1.0,0.56,0.4666667,0.16176471
19,T,0.0,1.0,0.71875,0.16666667,1.8854166,5.0,1.0,0.75409836,0.16666667,1.920765,0.0,1.0,0.71875,0.16666667,1.8854166,5.0,1.0,0.75409836,0.16666667,1.920765,1.0,0.0,1.0,99999.0,100000.0,1.0,0.0,1.0,99999.0,100000.0,0.0,99999.0,99999.0,1.0,199999.0,1.0,0.0,1.0,99999.0,100000.0,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBBRRFRBRBB,BLLBLLBBBBRBRRRRRRRBBBBLBLLLLLLLBBBBBRRRBRBB,,,,,,,1.0,0.56,0.4666667,0.16176471
