genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.001875208,0.5847953,0.6802721,1.2669426,BRFFRLBLLBRFRLLLBFRFFFLLFFFLFRRLRLLFBRBBLFLRLBBRLBFRLRLLLFRFRFRRLBBBLFLBFFRBBBFFLRLBLBBRBBFBBFBRRRLL,0.041543648,0.0,0.16959059,0.6802721
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,0.0026269045,0.6097561,0.6289308,1.2413138,BRRLLBFRFRFFFRLLBFRFFRRLRBBFLLFLBBBFLBBRLLRLLLBRRRRLRFLFBLBFFFRRFRRBRFRRRRFRBBBBFLRBBBBRLBRFFBBRRFLL,0.048815537,0.0,0.21951222,0.6289308
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,0.0041529285,0.5882353,0.57471263,1.1671009,BRBLLFFRFRLFFRLLBFRBFRRLRLBFLLFLBBBFLBBRLFRLFRBRRRRRFFBFLLBRFFRRFRBRRFRRBBFRBBLBBBRBBBBBLBRFFFBFRFRL,0.060660172,0.0,0.17647064,0.57471263
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.005025253,0.67241377,0.65,1.3274391,FFFLLFLFRFLLLFFFRBBLLBLFLLFRRBLFRBBLLLBBBBBLBBRRBBBBRRBBBBLLLLBBLLLLBBLLBBLLFF,0.0663523,0.22000003,0.34482753,0.65
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005025253,0.67241377,0.65,1.3274391,FFFLLFLFRFLLLFFFRBBLLBLFLLFRRBLFRBBLLLBBBBBLBBRRBBBBRRBBBBLLLLBBLLLLBBLLBBLLFF,0.0663523,0.22000003,0.34482753,0.65
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0.013168095,0.6376812,0.4170616,1.0679109,BRBLFRFFFRBLBBRBLLLLFLBBRFFLFRRRRRFFFLBRFFFRBRRFRRBRBRBBRBBBBBBBLFRBLFRRBBBBLLBBBBLLBBBB,0.103553385,0.120000005,0.27536237,0.4170616
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.01677081,0.6666667,0.5625,1.2459375,FFFLFFLFRFLLLFFFRBBLBBLFLLLBBLBBBBBBBLBBBBBBRBLBRFLBBBLLBRBRRRRRFFFFLLFF,0.11551541,0.27999997,0.33333337,0.5625
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01677081,0.6666667,0.5625,1.2459375,FFFLFFLFRFLLLFFFRBBLBBLFLLLBBLBBBBBBBLBBBBBBRBLBRFLBBBLLBRBRRRRRFFFFLLFF,0.11551541,0.27999997,0.33333337,0.5625
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.01870703,0.68292683,0.53846157,1.2400954,FFFFLFLBLFLFLLLLBLBLBRBBBBBBBBLFLBBRBBBBBLBBBBRRRRRRRRFF,0.121320345,0.44,0.36585367,0.53846157
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0.05882353,0.69135803,0.49122807,1.2414097,FFFFLFLBLFLFLLLLBLBLBBBFBBBBBRFBBBBBBBBBLLRBRRRRRRRRRRFL,0.2,0.44,0.38271606,0.49122807
10,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0.1464466,0.7027027,0.50980395,1.3589532,FFFFLFLBLFLFLLLLBLBLBBBBBBBRBBBBBBBBLBRRRRRRRRRRFLFF,0.2928932,0.48000002,0.4054054,0.50980395
11,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.5,0.7012987,0.25592417,1.4572229,FFFFLFLBLFLFLLLLBLBBBBBBBRBBBBBBBBLBR2RRRRRRRRFLFFLLLL,0.5,0.45999998,0.40259743,0.25592417
12,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.6933333,0.26666668,1.46,FFFFLFLBLFLFLLLLBLBBBBBBBRBBBBBBBBLBR2RRRRRRRRFRFFLL,0.5,0.48000002,0.38666666,0.26666668
13,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.68421054,0.284153,1.4683635,FFFFLFLBLFLFLLLLBLBLBBBBRBBRBBBBBBBBLBRRRRRRRRRRFLFF,0.5,0.48000002,0.36842108,0.284153
14,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.6933333,0.36619717,1.5595305,FFFFLFLBLFLFLLLLBLBBBBBBB1BBBBBBBBLBRLRRRRRRRRFRFFLL,0.5,0.48000002,0.38666666,0.36619717
15,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.7297297,0.5625,1.7922297,FFFFLFLBLFLFLLLLBLBLBBBBBBBRBBBBBBBBBBRRRRRRRRRRFLFFFF,0.5,0.45999998,0.45945942,0.5625
16,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.6923077,0.26600984,1.4583175,FFFFLFLBLFLFLLL0BLBLBBBBBBBRBBBBBBBLLBRRRRRRRRRRFLFFLL,0.5,0.45999998,0.38461542,0.26600984
17,T,67.0,1.0,0.6923077,0.21686748,1.9091752,67.0,1.0,0.6923077,0.21686748,1.9091752,67.0,1.0,0.6923077,0.21686748,1.9091752,67.0,1.0,0.6923077,0.21686748,1.9091752,67.0,99999.0,99999.0,99999.0,299997.0,67.0,99999.0,99999.0,99999.0,299997.0,67.0,99999.0,99999.0,99999.0,299997.0,67.0,99999.0,99999.0,99999.0,299997.0,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,,,,,,,1.0,0.45999998,0.38461542,0.21686748
18,T,0.0,1.0,0.6923077,0.21686748,1.9091752,0.0,1.0,0.6923077,0.21686748,1.9091752,0.0,1.0,0.6923077,0.21686748,1.9091752,0.0,1.0,0.6923077,0.21686748,1.9091752,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,,,,,,,1.0,0.45999998,0.38461542,0.21686748
19,T,0.0,1.0,0.6923077,0.21686748,1.9091752,87.0,1.0,0.7352941,0.20833333,1.9436275,0.0,1.0,0.6923077,0.21686748,1.9091752,87.0,1.0,0.7352941,0.20833333,1.9436275,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,0.0,99999.0,99999.0,99999.0,299997.0,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBLBBRRRRRRFFRRF1FFFF,,,,,,,1.0,0.45999998,0.38461542,0.21686748
20,T,0.0,1.0,0.6923077,0.21686748,1.9091752,19.0,1.0,0.7352941,0.20833333,1.9436275,0.0,1.0,0.6923077,0.21686748,1.9091752,19.0,1.0,0.7352941,0.20833333,1.9436275,19.0,0.0,99999.0,99999.0,199998.0,84.0,99999.0,1.0,1.0,100001.0,84.0,99999.0,1.0,1.0,100001.0,84.0,99999.0,1.0,1.0,100001.0,FFFFL8LLFLLLLLBBBLBBBBB8BRBBBBBBBBBRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBBBRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBBBRRRRRFFRRF1FFFF,FFFFL8LBLFLFLLLLBBBLBBBBB8BRBBBBBBBBBRRRRRFFRRF1FFFF,,,,,,,1.0,0.48000002,0.4054054,0.21311475
