genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,Y,28.903591,FRBLBLFFBFBFLLLLRLLFBLLFBRFLBRFFLLFLBLRBBBFFLFLBLBBFFFRRFRFFLBBFFBBRFLRBLBRBLRRBLBLBRFLFBFBBRRRRFLBR,17,0.046334185
1,23,F,5.0,n/a,0,5.0
2,23,F,5.0,n/a,0,5.0
3,23,F,5.0,n/a,0,5.0
4,23,Y,32.675735,5RBLBLFFLBBBBBFBBBRBRFFB,36,5.0
5,21,Y,37.70083,5RBLBLFFLBBBBBBBRBRF,0,37.70083
6,19,Y,37.70083,5RBLBLFFLBBBBBBBRBRF,0,37.70083
7,19,Y,37.70083,5RBLBLFFLBBBBBBBRBRF,0,37.70083
8,19,Y,37.70083,5RBLBLFFLBBBBBBBRBRF,0,37.70083
9,19,Y,40.864197,R7LBLFRLBBBBBBBRBRF,23,37.70083
10,18,Y,61.02041,R7LBLBBBBBBRBRF,0,61.02041
11,14,Y,61.02041,R7LBLBBBBBBRBRF,0,61.02041
12,14,Y,61.02041,R7LBLBBBBBBRBRF,0,61.02041
13,14,Y,61.02041,R7LBLBBBBBBRBRF,0,61.02041
14,14,Y,69.1716,7LBLBBBBBBRBRF,12,61.02041
15,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
16,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
17,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
18,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
19,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
20,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
21,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
22,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
23,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
24,13,Y,69.1716,7LBLBBBBBBRBRF,0,69.1716
0,100,Y,14.9382715,BLFRBLFBFBBFRLBRFRLRRRLBFRLRFLRBRLBRBRRRLRFRFRLLLRFFLRLLBFRBRRLBBFBFLLBRLLFRBBBRRLRBBBRBBLBFLLBBRLBF,12,11.524158
1,45,Y,32.675735,BLFRBLBRFRRRBRBRRRFRFLFFLBRBLLBLFRBBBRRBBBRBBL,0,32.675735
2,21,Y,32.675735,BLFRBLBRFRRRBRBRRRFRFL,0,32.675735
3,21,Y,37.70083,BLFRBLBRFRRRRRBRRRFRFL,30,32.675735
4,19,Y,40.864197,BLFRB1BRFRRRBRFRRRFB,18,37.70083
5,18,Y,54.444443,BFFRBRRRFRRRBRBRRRF,34,10.0
6,15,Y,54.444443,BRFRRLBRFRRRRBRR,20,5.0
7,15,Y,69.1716,BRFRBRFRRRRBRR,0,69.1716
8,13,Y,69.1716,BRFRBRFRRRRBRR,0,69.1716
9,13,Y,92.64463,BRFRBRRRRRRBRR,38,69.1716
10,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
11,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
12,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
13,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
14,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
15,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
16,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
17,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
18,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
19,11,Y,92.64463,BRFRBRRRRRRB,0,92.64463
0,100,Y,19.182735,BBRFRFBLBLLLFFFBFFRFRLRFRFFRFLRLLBBFFLRBBLFFBFFLFFBRRRRFBLRRFRLBFFLLBBFRBRFBLFBLRFBFFFRFRFRLLRLBRLFL,45,11.983733
1,33,Y,54.444443,LLFLLRFFFFFRRFFRBRFFBRBFBLFBLRFFRL,37,37.70083
2,15,Y,69.1716,LLFLFFFFFRRFFRBR,0,69.1716
3,13,Y,92.64463,LFFFRFLFFFFFFR,31,69.1716
4,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
5,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
6,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
7,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
8,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
9,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
10,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
11,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
12,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
13,11,Y,92.64463,LFFFRFLFFFFF,0,92.64463
