genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,Y,32.675735,LLFRLLFLLLRBFLLFLBBBLLRLRFRRFLLRBBBRFFBFRBRFBRLRFRRBBFRLRLLRLRBFBBFRFBFRLBLLRRLLBFBBFLLLBLRBLRFFBFLL,47,5.0
1,21,F,5.0,n/a,0,5.0
2,21,F,5.0,n/a,0,5.0
3,21,F,5.0,n/a,0,5.0
4,21,F,5.0,n/a,0,5.0
5,21,F,5.0,n/a,0,5.0
6,21,F,5.0,n/a,0,5.0
7,21,F,5.0,n/a,0,5.0
8,21,F,5.0,n/a,0,5.0
9,21,F,5.0,n/a,0,5.0
10,21,F,5.0,n/a,0,5.0
11,21,F,5.0,n/a,0,5.0
12,21,F,5.0,n/a,0,5.0
13,21,F,5.0,n/a,0,5.0
14,21,F,5.0,n/a,0,5.0
15,21,F,5.0,n/a,0,5.0
16,21,F,5.0,n/a,0,5.0
17,21,F,5.0,n/a,0,5.0
18,21,F,5.0,n/a,0,5.0
19,21,F,5.0,n/a,0,5.0
20,21,F,5.0,n/a,0,5.0
21,21,F,5.0,n/a,0,5.0
22,21,F,5.0,n/a,0,5.0
23,21,F,5.0,n/a,0,5.0
24,21,F,5.0,n/a,0,5.0
25,21,F,5.0,n/a,0,5.0
26,21,F,5.0,n/a,0,5.0
27,21,F,5.0,n/a,0,5.0
28,21,F,5.0,n/a,0,5.0
29,21,F,5.0,n/a,0,5.0
30,21,F,5.0,n/a,0,5.0
31,21,F,5.0,n/a,0,5.0
32,21,F,5.0,n/a,0,5.0
33,21,F,5.0,n/a,0,5.0
34,21,F,5.0,n/a,0,5.0
35,21,F,5.0,n/a,0,5.0
36,21,F,5.0,n/a,0,5.0
37,21,F,5.0,n/a,0,5.0
38,21,F,5.0,n/a,0,5.0
39,21,F,5.0,n/a,0,5.0
40,21,F,5.0,n/a,0,5.0
41,21,F,5.0,n/a,0,5.0
42,21,F,5.0,n/a,0,5.0
43,21,F,5.0,n/a,0,5.0
44,21,F,5.0,n/a,0,5.0
45,21,F,5.0,n/a,0,5.0
46,21,F,5.0,n/a,0,5.0
47,21,F,5.0,n/a,0,5.0
48,21,F,5.0,n/a,0,5.0
49,21,F,5.0,n/a,0,5.0
50,21,F,5.0,n/a,0,5.0
51,21,F,5.0,n/a,0,5.0
52,21,F,5.0,n/a,0,5.0
53,21,F,5.0,n/a,0,5.0
54,21,F,5.0,n/a,0,5.0
55,21,F,5.0,n/a,0,5.0
56,21,F,5.0,n/a,0,5.0
57,21,F,5.0,n/a,0,5.0
58,21,F,5.0,n/a,0,5.0
59,21,F,5.0,n/a,0,5.0
60,21,F,5.0,n/a,0,5.0
61,21,F,5.0,n/a,0,5.0
62,21,F,5.0,n/a,0,5.0
63,21,F,5.0,n/a,0,5.0
64,21,F,5.0,n/a,0,5.0
65,21,F,5.0,n/a,0,5.0
66,21,F,5.0,n/a,0,5.0
67,21,F,5.0,n/a,0,5.0
68,21,F,5.0,n/a,0,5.0
69,21,F,5.0,n/a,0,5.0
70,21,F,5.0,n/a,0,5.0
71,21,F,5.0,n/a,0,5.0
72,21,F,5.0,n/a,0,5.0
73,21,F,5.0,n/a,0,5.0
74,21,F,5.0,n/a,0,5.0
75,21,F,5.0,n/a,0,5.0
76,21,F,5.0,n/a,0,5.0
77,21,F,5.0,n/a,0,5.0
78,21,F,5.0,n/a,0,5.0
79,21,F,5.0,n/a,0,5.0
80,21,F,5.0,n/a,0,5.0
81,21,F,5.0,n/a,0,5.0
82,21,F,5.0,n/a,0,5.0
83,21,F,5.0,n/a,0,5.0
84,21,F,5.0,n/a,0,5.0
85,21,F,5.0,n/a,0,5.0
86,21,F,5.0,n/a,0,5.0
87,21,F,5.0,n/a,0,5.0
88,21,F,5.0,n/a,0,5.0
89,21,F,5.0,n/a,0,5.0
90,21,F,5.0,n/a,0,5.0
91,21,F,5.0,n/a,0,5.0
92,21,F,5.0,n/a,0,5.0
93,21,F,5.0,n/a,0,5.0
94,21,F,5.0,n/a,0,5.0
95,21,F,5.0,n/a,0,5.0
96,21,F,5.0,n/a,0,5.0
97,21,F,5.0,n/a,0,5.0
98,21,F,5.0,n/a,0,5.0
99,21,F,5.0,n/a,0,5.0
100,21,F,5.0,n/a,0,5.0
