genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,100,F,0.0036329087,n/a,16,0.0013701125
1,100,F,0.0036329087,n/a,11,1.9382755E-4
2,100,F,0.008658014,n/a,33,1.9382755E-4
3,100,Y,11.524158,RBFRBFLFFRBFFLRLLRBBLFFRRLRRRLRLRRRRLLRBFBRLBBBRLBRFLRBBLBBBBFLLLBBBRLBFFBBRLFLLFBRLRFRFRRBBBFRFBLRB,28,0.0045974557
4,81,Y,11.876525,RBFRBFLFFRFLRLRLLRBBLFFRRLRRRLRLRRRRLLRBFBRLBBBRLBBFBRBBLBBBBFLLLBBLRLLFFBBRLFL3FB,28,5.0
5,73,F,5.0,n/a,0,5.0
6,73,Y,12.227668,RBFRBFLFFRBFFLRLLRBBLFFRRLRRRLRLRRRRLLRBFBBBBBBRLBRFLRLBBBBBLFLLLBLLRRFF8B,47,5.0
7,67,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLFRFRRBBRB,35,5.0
8,35,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLF,0,18.163265
9,35,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLF,0,18.163265
10,35,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLF,0,18.163265
11,35,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLF,0,18.163265
12,35,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLF,0,18.163265
13,35,Y,18.163265,RFFRFLBBLFFRRRRRRBBBBBRBLBBBLLLLBBLF,0,18.163265
14,35,Y,19.182735,RFFRFLBRLFLRRRRRRBBBBBBBBBBLLLLLBBLF,6,18.163265
15,33,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBBLF,0,26.0
16,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
17,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
18,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
19,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
20,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
21,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
22,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
23,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
24,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
25,25,Y,26.0,RFFRFRRRRBBBBBBBBBBLLLLLBB,0,26.0
0,100,Y,28.903591,LRFFBRRBBRBFBRRFFBFBRRFLLLBRRRFFFRLFRLLBFRRFBFRRLLRRBBBFLLFRLFFLRBRFBLLLLRLLFFRLRBLRBBRLLRLBBRFFRLFF,1,0.046334185
1,23,Y,32.675735,BBBLRRLLRRRRRFFRRRLRRRRR,48,0.008658014
2,21,Y,69.1716,BBBRRRRFFRRRRRRR,0,69.1716
3,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
4,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
5,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
6,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
7,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
8,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
9,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
10,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
11,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
12,13,Y,69.1716,BBBRRRRFFRRRRR,0,69.1716
0,100,Y,18.163265,BBLLLRBLRLFFFFFFRFFLFFFFRRFBRFRLBBBBRLFLBRLRLFBRRFFRBBFBLRRBFRFFBLBFLFFRFRRLLRRRBBLBRFBBBFBFBLFBBLRR,33,12.366864
1,35,Y,44.602077,LRRFFFFFBFLFLLFRFLBBRLLFRLB6FLFFRRLB,30,26.0
2,17,Y,44.602077,LRRFFFFFBFLFLLFRFL,16,0.5882353
3,17,Y,44.602077,LFFFBBLLFFRFFFFRFR,2,0.5882353
4,17,Y,69.1716,LFLLFFRFFFFRFR,0,69.1716
5,13,Y,69.1716,LFLLFFRFFFFRFR,0,69.1716
6,13,Y,79.44444,8RRFFFFFFFLFLL,42,69.1716
7,12,Y,92.64463,RRFFFFFFFLFLL,24,79.44444
8,11,Y,92.64463,RRFFFFFFFLFL,0,92.64463
9,11,Y,92.64463,RRFFFFFFFLFL,0,92.64463
10,11,Y,92.64463,RRFFFFFFFLFL,0,92.64463
11,11,Y,92.64463,RRFFFFFFFLFL,0,92.64463
12,11,Y,92.64463,RRFFFFFFFLFL,0,92.64463
13,11,Y,133.45679,RFFFFFFFFLFL,32,92.64463
14,9,Y,133.45679,RFFFFFFFFL,0,133.45679
15,9,Y,133.45679,RFFFFFFFFL,0,133.45679
16,9,Y,133.45679,RFFFFFFFFL,0,133.45679
17,9,Y,133.45679,RFFFFFFFFL,0,133.45679
18,9,Y,133.45679,RFFFFFFFFL,0,133.45679
19,9,Y,133.45679,RFFFFFFFFL,0,133.45679
20,9,Y,133.45679,RFFFFFFFFL,0,133.45679
21,9,Y,133.45679,RFFFFFFFFL,0,133.45679
22,9,Y,133.45679,RFFFFFFFFL,0,133.45679
23,9,Y,133.45679,RFFFFFFFFL,0,133.45679
