genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.6742538E-4,0.5681818,0.85714287,1.4255922,FBFFFFLBRRFFFLRFFLRBRFFBFFRBFRRBRBLFRFFRBLRRBRBBLBLRBLRFBBFBFFRLBLFBLBBFRFLRRRRBBLRFBBRBFRBRLRRRLFFRFFBRRLBRRFRBRRBLLFLBLRFFLLFFLFLBFFBLBLBBFLBFLBRRRBFBFFLFLBRFRFLFLLRFRLBFRRBBFBFRRLRLLRRRRFLRLRRRLFBFFRBBBLFBBLLFLBRBRBBRFFBLLRBFLBRLBFFLRRBBLRFFBRBLFBRRLRRRBRBRLRRFLRLRRBFLBLFFBBFLRBLRRFRBLRBBRLLBBBLF,0.01609214,0.0,0.13636363,0.85714287
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,4.0145175E-4,0.56179774,0.39577836,0.95797753,FBFRFFRBBRFFRBRLBLFBRFLBRLRBFRRRRLLFRFBRBRFRBRRBLFLRBFRFBLRRLRRLBLFFLBRFLRRRBRRRBLFFBBFLRRBFRRLRLRFRBLBRRLBRLBRBLRBLFFBBBRBFLBFFFFLBRFBBBBBBFLRRLRRRRBFBFFRFLBRFBFLRLLLFRLBBRRBBRBFRRLRLLRRLRFLFLRRRLFLFRRBBFLFBFLBFBBRBRBBRLFBLLRBFBBRLBLFLRRBBLRFFFFBLFBLRLRFRBRBRBRRFLRLRRBFLBRRFBBRLRBLRRFRBFRBBRLLBLLBF,0.01964656,0.0,0.123595476,0.39577836
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,4.957945E-4,0.57471263,0.2788104,0.8540188,FRRLFBLRRFLRRRRBRRRLRRLRRRLLLRFLBRFLRBRRRFBBFLLFBBRFRBFLRLRRLLRRRFBFFBBLLFRBLRBFFLLRBRLLRRLRBFRRRBFRFBLRLLRBFLLRLRRFFBRBLBFRLRLRFFBRBLRFRRBRBFLBFRRLRBFLLBBFLBFRRLRLBRRLBLBBFBBBRLBBFFBBBBBFFRBBLFFBRLFBRBFFBLFBRFLFRBLFBBFBFBBBFBBFFBBBBRLFFBFFFFBBRLRBLBFFBFBBBRLBRFBBLBBLRBLBFFBFFLBRFBLRLLBRFRFRBLLRRLFR,0.021786733,0.0,0.14942527,0.2788104
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,6.747106E-4,0.58315337,0.31839624,0.9022243,LFBFRBRRBFFLBRFBRLRBFFRBFLBBFBFRFBRRFRRBLFBFRRLBRRFBRRFBFFFRRRLRBBBRLRLLRRFRRBFBLFRLBLRLRLRLRRBFBBFBFFBLRFBRRBLBFRLRLFBFBRLFLBFLFRRLLBFFRLLBRRBFLRBRFLBLFRLBLFLLRLLLLRRLFLBRLRRRBRFLRLLRRRLLLFRBRRRRFRBBBLFRBBBBBBBRBLFRBLBRFRFRFRBLLLFLBBBBBBBRBBBBLLBBBBLLFFLLBBLLFFLLFFRRRR,0.025325892,0.100000024,0.16630673,0.31839624
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.5065164E-4,0.62467194,0.28333333,0.9087559,FBFRFRRBLRLLLRRLBLFRRRRLLLRLLRRRRLFFFFBLBLFRBBBFBFBRBRRFLLLRLRRLLLRFLBRFBRRRBRRRFLFRBRRLRRBFRRLRLRFRBRRRRLBRFBRRLRBFFFBBBFFLRBFBFFLBRBRBBBLFRFLBBBRBLBBRRFLLBBRRBLLBRBBBLBBBBLFRFRFLBRRRRBBBLLLLLLBBLLFFLLLBLLLLFFLLBBBBRRBBBBLLFFRRBBRRRRRRRR,0.026677135,0.20666665,0.24934387,0.28333333
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9.13496E-4,0.63350785,0.27221596,0.9066373,LRLRRLLRRFRLBFBRRFBLRBFRRLLRLRLRLFRLBLRRLLFBLRRLFRLRRBFLBLLLRFBRRRFRLBRLLRLRLFRRRBRBFLRRLLLLLRRRLLRRRLLRBFRRFRBRFBLLRLLLLLLRRRFLBRRLFLRBBFRRFLBLLRRRRRRRRRRLRFLBLRLLRFBRLRRRRRRBBBBBBBBBBRFLBBBBBBBBBBBBBLFFRFFLBBLBLLLLBBBBLLLLFFLLBBBBBBLLBBLLLL,0.029350415,0.19333333,0.2670157,0.27221596
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,0.0019033594,0.6105769,0.2866817,0.899162,LRRRRRLFRRRBRRLRRLRBFLRRLRLLRRRRFBBRFFBRBFFBRLLRRLRLLRFRLBRLRRLLRRRFBRRBLRBRLRLFFLRLFBRFBRLRBBBBBFBBBBFLFFRBBLBBBRBLBBBFBRBBBBLFBBFFFFFLRBLBFRRRBRBBBBBLFLLRLLFBFRRLRBLBLLFLLLRBLLFFBBLLLLRFLLFBRBFBFLLRBFBFRLLFBRLLLRRRLLLLLLLFBFBLLLFFFFRFBBFLFFFFRFBBBBBBFL,0.04184189,0.1533333,0.22115386,0.2866817
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0019033594,0.6105769,0.2866817,0.899162,LRRRRRLFRRRBRRLRRLRBFLRRLRLLRRRRFBBRFFBRBFFBRLLRRLRLLRFRLBRLRRLLRRRFBRRBLRBRLRLFFLRLFBRFBRLRBBBBBFBBBBFLFFRBBLBBBRBLBBBFBRBBBBLFBBFFFFFLRBLBFRRRBRBBBBBLFLLRLLFBFRRLRBLBLLFLLLRBLLFFBBLLLLRFLLFBRBFBFLLRBFBFRLLFBRLLLRRRLLLLLLLFBFBLLLFFFFRFBBFLFFFFRFBBBBBBFL,0.04184189,0.1533333,0.22115386,0.2866817
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0019033594,0.6105769,0.2866817,0.899162,LRRRRRLFRRRBRRLRRLRBFLRRLRLLRRRRFBBRFFBRBFFBRLLRRLRLLRFRLBRLRRLLRRRFBRRBLRBRLRLFFLRLFBRFBRLRBBBBBFBBBBFLFFRBBLBBBRBLBBBFBRBBBBLFBBFFFFFLRBLBFRRRBRBBBBBLFLLRLLFBFRRLRBLBLLFLLLRBLLFFBBLLLLRFLLFBRBFBFLLRBFBFRLLFBRLLLRRRLLLLLLLFBFBLLLFFFFRFBBFLFFFFRFBBBBBBFL,0.04184189,0.1533333,0.22115386,0.2866817
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0.0019442654,0.6821192,0.3306581,1.0147215,LRRRRRLFBRRBRRFRRRRFFBRBLLLLRRRRRLBFRLBRFFFFBLLBRLBLRRRRLLRLRRLLRRRLRRRBFRBRLRBBFBBBBBBBRBBLBBBBBBBBBBLFFRBLBLLFLBBLLLLFLLFLLLLLLLLFLFFLBBLLFRBBLLLFLFRRFFFLLLBBBBLBLLLLLFLLFFLLLLBRFFFFFFFFFFFFFFFFFFFFFFFFLL,0.042271048,0.31333333,0.36423838,0.3306581
10,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0.0068161367,0.638806,0.22361547,0.8692376,LRBRRFRRRRRBRFFBRRRLLLRRLFRLRBRRFBBRFLRRLRFBLLLLFRFFFFBBBLBRRRRFRRRBBRBBRRBBBBBBLBFBRLBBBRLBFFFFBBBBBBLBRBBLBLRLBLLLBLFBLFFBLLBRFLBRRFLLLLLLLLLLLFLFLLLRFFBRFFFFBBFRLLRFFFFBFFLLRRLRFFRRLLLFRRRRRRBFLRRRBFLLBFRRRRRLRR,0.07650484,0.2866667,0.27761197,0.22361547
11,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0.008728399,0.6784452,0.26778242,0.95495605,LRBRRFRRRRRBRFFBRRRLLLRRLFRLRBRRFBBRFLRRLRFBLLLLFRFFFFBBBLBRRRRFRRRBBRBBRRBBBBBBLBFBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRBBLLBBBBRRBBLLFFFFLLBBLLBBBBBBBBRR,0.08578643,0.36,0.35689044,0.26778242
12,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.008728399,0.69433963,0.28177643,0.98484445,LRBRRFRRRRRBRFFBRRRLLFRBRRBRFLLLFRFLBRRRRFRRRBBRBBRRBBBBBBLBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRBBBBLLBBLLBBRRRRFFRRFFRRBBBBRRBBBBRRRRRRRRRRBBRRRR,0.08578643,0.38666666,0.38867927,0.28177643
13,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.008728399,0.6784452,0.26778242,0.95495605,LRBRRFRRRRRBRFFBRRRLLLRRLFRLRBRRFBBRFLRRLRFBLLLLFRFFFFBBBLBRRRRFRRRBBRBBRRBBBBBBLBFBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRBBLLBBBBRRBBLLFFFFLLBBLLBBBBBBBBRR,0.08578643,0.36,0.35689044,0.26778242
14,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.01870703,0.6953125,0.2734255,0.987445,LRBRRFRRRRRBRFFBRFRBRRBRFLLLFRFLBRRRRFRRRBBRBBRRBBBBBBLBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRBBBBLLFFFFLLBBBBLLBBBBBBLLLLBBLLFFFFRRFFRRRRRR,0.121320345,0.4066667,0.390625,0.2734255
15,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01870703,0.6953125,0.2734255,0.987445,LRBRRFRRRRRBRFFBRFRBRRBRFLLLFRFLBRRRRFRRRBBRBBRRBBBBBBLBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRBBBBLLFFFFLLBBBBLLBBBBBBLLLLBBLLFFFFRRFFRRRRRR,0.121320345,0.4066667,0.390625,0.2734255
16,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01870703,0.6666667,0.23170732,0.91708106,LRBRRFRRRRRBRFFBRRRLLLRRLFRLRBRRFBBRFLRRLRFBLLLLFRFFFFBBBLBRRRRFRRRBBRBBRRBBBBBBLBFBRLBBBRLBFFBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRBBRRBBLLFFFFFFRRRRBBFF,0.121320345,0.36666667,0.33333337,0.23170732
17,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01870703,0.6953125,0.2734255,0.987445,LRBRRFRRRRRBRFFBRFRBRRBRFLLLFRFLBRRRRFRRRBBRBBRRBBBBBBLBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRBBBBLLFFFFLLBBBBLLBBBBBBLLLLBBLLFFFFRRFFRRRRRR,0.121320345,0.4066667,0.390625,0.2734255
18,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01870703,0.6666667,0.23170732,0.91708106,LRBRRFRRRRRBRFFBRRRLLLRRLFRLRBRRFBBRFLRRLRFBLLLLFRFFFFBBBLBRRRRFRRRBBRBBRRBBBBBBLBFBRLBBBRLBFFBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRBBRRBBLLFFFFFFRRRRBBFF,0.121320345,0.36666667,0.33333337,0.23170732
19,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01870703,0.68333334,0.23428571,0.9363261,LRBRRFRRRRRBRFFBRFRBRRBRFLLLFRFLBRRRRFRRRBBRBBRRBBBBBBLBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRBBRRBBLLFFRRRRBBRRFFRRBBBBLLLLLL,0.121320345,0.45333332,0.36666667,0.23428571
20,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01870703,0.68992245,0.230869,0.9394985,LRBRRFRRRRRBRFFBRRRLLLRRLFRLRBRRFBBRFLLLFRFLBRRRRFRRRBBRBBRRBBBBBBLBBBBBBBLBRBBLBLBLLLBLLFLLBRFLBRRFLLLLLLLLLLLFLFLLFRFFFFFFFFFFLFRRRRRRRRRRRRRRRRBBBBLLFFRRRRRRRRRRFFLLFFRRBBBBRR,0.121320345,0.4066667,0.3798449,0.230869
