genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0017373543,0.5464481,0.42016807,0.9683535,LFLBLLBRLRRLLLLBBBBRLBBFLLBLBRFFBRFFBFRFLBFBLFLFFRFRFLBFLFRLRFLRBFLFRFFRBLFLFLBFBLRBLRFRBLFBBBLFBLBF,0.040047158,0.0,0.09289622,0.42016807
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.0075237933,0.5714286,0.14513788,0.7240902,RFLLLFLRBLRBBLFBBBBBBRLRBFBFRRRBFLRLLRRFBRRLRBRLFRLLRLRRRBLRLFRLBFRBFLLLRRRBLFLRBFRRLLRBBRBLBLLBFBRB,0.080094315,0.0,0.1428572,0.14513788
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.01870703,0.6722689,0.19093078,0.88190675,RFLLLBBLBBBBBRRRRRRRRBLFRBLFRBBRBLBLLBRBLLFFRRBBLLLLLLFFLLFFFFLLFFRRFFRRFFRRBBBB,0.121320345,0.19999999,0.34453785,0.19093078
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0.022068378,0.6909091,0.13743219,0.8504096,RLLLLBRLBBBBBRRRRRRRRBBBFFLFRBBBBBLLLLLLRRLLLLBBFFRRRLRRRRFBRRFBLLFRRFBBFBFL,0.13060194,0.24000001,0.38181818,0.13743219
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.5,0.7941176,0.17252396,1.4666417,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRRRRBBRRRRRRBBLL,0.5,0.45999998,0.58823526,0.17252396
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.7941176,0.17252396,1.4666417,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRRRRBBRRRRRRBBLL,0.5,0.45999998,0.58823526,0.17252396
6,T,25.0,1.0,0.7761194,0.1780822,1.9542017,39.0,1.0,0.8,0.18571429,1.9857142,39.0,1.0,0.8,0.18571429,1.9857142,39.0,1.0,0.8,0.18571429,1.9857142,25.0,99999.0,99999.0,99999.0,299997.0,25.0,99999.0,99999.0,99999.0,299997.0,25.0,99999.0,99999.0,99999.0,299997.0,25.0,99999.0,99999.0,99999.0,299997.0,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,,,,,,,1.0,0.48000002,0.5522388,0.1780822
7,T,0.0,1.0,0.7761194,0.1780822,1.9542017,7.0,1.0,0.8,0.18571429,1.9857142,7.0,1.0,0.8,0.18571429,1.9857142,7.0,1.0,0.8,0.18571429,1.9857142,7.0,0.0,99999.0,99999.0,199998.0,0.0,99999.0,1.0,1.0,100001.0,0.0,99999.0,1.0,1.0,100001.0,0.0,99999.0,1.0,1.0,100001.0,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,,,,,,,1.0,0.48000002,0.5522388,0.1780822
8,T,0.0,1.0,0.7761194,0.1780822,1.9542017,2.0,1.0,0.8,0.18571429,1.9857142,2.0,1.0,0.8,0.18571429,1.9857142,2.0,1.0,0.8,0.18571429,1.9857142,2.0,0.0,0.13461539,99999.0,99999.13,105.0,0.0,0.030427204,0.15122971,0.18165691,9.0,0.0,0.5983605,0.092712864,0.69107336,105.0,0.0,0.030427204,0.15122971,0.18165691,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RLLLBRLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RLLLBRLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,,,,,,,1.0,0.53999996,0.5081967,0.1614035
9,T,0.0,1.0,0.7761194,0.1780822,1.9542017,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,0.0,99999.0,99999.0,199998.0,19.0,0.0,0.030427204,0.15122971,0.18165691,18.0,0.0,0.5983605,0.092712864,0.69107336,19.0,0.0,0.030427204,0.15122971,0.18165691,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RLLLBRLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RLLLBRLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,,,,,,,1.0,0.53999996,0.5081967,0.1614035
10,T,0.0,1.0,0.7761194,0.1780822,1.9542017,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,0.0,99999.0,99999.0,199998.0,24.0,0.0,0.075757496,99999.0,99999.08,10.0,0.0,99999.0,0.10410679,99999.1,20.0,0.0,0.3296706,0.21961619,0.5492868,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RLLLBRLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLRLLBBBBRBRRRRBBLL,,,,,,,1.0,0.5,0.5151515,0.16393442
11,T,0.0,1.0,0.7761194,0.1780822,1.9542017,3.0,1.0,0.8,0.18571429,1.9857142,3.0,1.0,0.8,0.18571429,1.9857142,3.0,1.0,0.8,0.18571429,1.9857142,2.0,0.0,0.33653867,0.2318926,0.56843126,3.0,0.0,0.14870693,99999.0,99999.15,2.0,0.0,0.33653867,0.2318926,0.56843126,2.0,0.0,0.33653867,0.2318926,0.56843126,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,,,,,,,1.0,0.53999996,0.5081967,0.16254418
12,T,0.0,1.0,0.7761194,0.1780822,1.9542017,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,0.0,0.13832194,99999.0,99999.14,1.0,0.0,0.13832194,99999.0,99999.14,99.0,99999.0,99999.0,0.24464281,199998.25,98.0,0.0,0.15024634,0.3293938,0.47964013,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RLLLBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBBLFF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBBLFF,,,,,,,1.0,0.5,0.5873016,0.17985612
13,T,0.0,1.0,0.7761194,0.1780822,1.9542017,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,0.0,99999.0,99999.0,199998.0,21.0,99999.0,0.15024634,0.3293938,99999.48,0.0,99999.0,0.52008307,0.32120365,99999.84,8.0,0.0,0.3819338,0.4259634,0.8078972,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBBLFF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RLLLBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBLF,,,,,,,1.0,0.53999996,0.5862069,0.16788322
14,T,0.0,1.0,0.7761194,0.1780822,1.9542017,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,1.0,0.8,0.18571429,1.9857142,1.0,0.0,99999.0,99999.0,199998.0,109.0,99999.0,0.47974426,99999.0,199998.47,3.0,0.0,99999.0,0.326586,99999.33,9.0,0.0,0.52025574,0.5868139,1.1070697,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RBLLLFBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBRRRLRRRBBLL,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RLLLBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBLF,,,,,,,1.0,0.53999996,0.5862069,0.16788322
15,T,0.0,1.0,0.7761194,0.1780822,1.9542017,6.0,1.0,0.8,0.18571429,1.9857142,6.0,1.0,0.8,0.18571429,1.9857142,6.0,1.0,0.8,0.18571429,1.9857142,2.0,0.0,0.3819338,0.4259634,0.8078972,48.0,0.0,0.15024634,0.3293938,0.47964013,0.0,99999.0,0.52008307,0.32120365,99999.84,48.0,0.0,0.15024634,0.3293938,0.47964013,RLLLBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBLF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBBLFF,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBR1BBRRRRRRBLLL,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRBBLFF,,,,,,,1.0,0.5,0.5873016,0.17985612
16,T,0.0,1.0,0.7761194,0.1780822,1.9542017,3.0,1.0,0.8,0.18571429,1.9857142,3.0,1.0,0.8,0.18571429,1.9857142,3.0,1.0,0.8,0.18571429,1.9857142,3.0,0.0,99999.0,99999.0,199998.0,22.0,0.0,0.1785717,0.19699822,0.37556994,22.0,0.0,0.1785717,0.19699822,0.37556994,22.0,0.0,0.1785717,0.19699822,0.37556994,RFLLLBBLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBBBRRRRRRBBLLFF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,RFLLBBLLBBBBBRRRRRRRRBBBBBLLLLLLLLBBBBRBRRBBRF,,,,,,,1.0,0.53999996,0.5081967,0.16254418
