genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.002562848,0.57471263,0.27247956,0.84975505,RFRBBRFFLLRBLBLFFLLLLFRBBBRRBLLRRLFLBLRLFFBBRBBFBBRLFBFBRBRBRBRLLBBRBLFRLBLRFFRBRRFBRFFFFFRBRBFRRFLF,0.0482441,0.0,0.14942527,0.27247956
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0.003743396,0.5555556,0.18656716,0.7458662,RFRBBRFFLLRBLFLLBFLLBFRBLBRRLLFBRLFRBLRLFRBBLBFFBBBLRBFBRBRLRRRLLRRRRLRRRBLRFBLFRBFBFBFLRLRLRBFLRBLF,0.057757698,0.0,0.111111164,0.18656716
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0040262914,0.7173913,0.2820513,1.0034689,RRRFLLLLLLBBBRFFLBBBBBBRRRRRRRRRBLFLBBLLFFRRFFLLFFLLBBRRFFRRBBRRRR,0.059780292,0.33999997,0.43478262,0.2820513
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0.005818933,0.6037736,0.13646056,0.74605304,BLBLLLBRLFBBBLRBBRRLFRRBRRRRLRRLRBFLRBFBFLRBFLRBBBBBBFFFFFFRBLFB,0.07106781,0.36,0.20754719,0.13646056
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0.022068378,0.6542056,0.14432989,0.8206039,RLRFLLLLFLBRBRBLBFBFFBBBBBBRLRLRRLLRRRRRRRRLRLBFFRBBBBRBBLLLLLLRLLLLBB,0.13060194,0.3,0.30841124,0.14432989
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.025018413,0.725,0.19205298,0.9420714,RBLLLLBLBRFRFLBBBBBRRRRRRRRBBBBLBLLLLLLBBBRRFFFFLLLLLLBBLL,0.1380712,0.42000002,0.45000005,0.19205298
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.03510585,0.71794873,0.15135135,0.9044059,RFLLLLFLBRBRBLBBBBBRRRRRRRFRBBBBRBBLLLLLLLLLBBBBLLLLBBRR,0.16018863,0.44,0.43589747,0.15135135
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03510585,0.71794873,0.15135135,0.9044059,RFLLLLFLBRBRBLBBBBBRRRRRRRFRBBBBRBBLLLLLLLLLBBBBLLLLBBRR,0.16018863,0.44,0.43589747,0.15135135
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03510585,0.71794873,0.15135135,0.9044059,RFLLLLFLBRBRBLBBBBBRRRRRRRFRBBBBRBBLLLLLLLLLBBBBLLLLBBRR,0.16018863,0.44,0.43589747,0.15135135
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.06386979,0.71910113,0.16976127,0.9527322,RFLLLLFLBRBRBLBBBBBRRRRRRRFRBBBBRBBLLLLLLLLLBBBBRRFFFFRRBBLLLLBB,0.20710677,0.36,0.43820226,0.16976127
