genID,bestTime,reachGoal,bestFitness,bestGene,bestID,ID 0 Fitness
0,200,Y,10.32653,BRFBRBLBRRBFBLLLLLRRLLRRLRLLLLRRLFBBFBBLBBLFRBFRBFRRLRRBFLRRRRBLLRRBRLBFBBLRLRLBLFRLBFLBRFRLBLLLFLLBRLFRBFLBRRFBFLRRRLLBRLFBLRLRFBLLBFRBBLLRRLBBRRRBBFRBFFBLFBRBLLRLBRFFFRFBBBBLLFBLFFFRRRFBBBBBFRLBLRRF,94,1.06980566E-4
1,175,Y,12.100399,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBLFLBLLFLLBRBBLBBRRRBRBLLBRFFFRBBBLLLFFFRRRBBBBRF,0,12.100399
2,69,Y,12.100399,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBLFLBLLFLLBRBBLBBRRRBRBLLBRFFFRBBBL,0,12.100399
3,69,Y,13.07787,BRRBLBRRBLLLLLLBBLBBLFRRBRRRRRRBBBLBLFLBLLFBLBBBBLBBRRRBRBLLBRFFFRBBBL,40,12.100399
4,57,Y,13.305785,BRRBLBRRBLLLLLLBBLBBLFRRBRRRRRRBBBLBLFLBLLLBBBBLBBRRRBRBLL,0,13.305785
5,55,Y,13.429356,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBL4LLLLBBBBRBBRBBFRRB,10,13.305785
6,54,Y,13.698225,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBL4LLLLBBBBRBBRBRRB,0,13.698225
7,52,Y,13.698225,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBL4LLLLBBBBRBBRBRR,0,13.698225
8,52,Y,13.844675,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBLLLLLBBBBRBBRBRR,47,13.698225
9,51,Y,13.844675,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBLLLLLBBBBRBBRBRR,0,13.844675
10,51,Y,13.844675,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBLLLLLBBBBRBBRBRR,0,13.844675
11,51,Y,13.844675,BRRBLBRRBLLLLLLBBLBBLFRRRRRRRRBBBBLBLLLLLBBBBRBBRBRR,0,13.844675
12,51,Y,14.0,BRBBLBRRLLLLLLLBBFBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBRR,57,13.844675
13,50,Y,15.165289,BRBBLBLLLLLBBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBRR,0,15.165289
14,44,Y,15.165289,BRBBLBLLLLLBBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,15.165289
15,44,Y,15.165289,BRBBLBLLLLLBBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,15.165289
16,44,Y,15.165289,BRBBLBLLLLLBBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,15.165289
17,44,Y,15.165289,BRBBLBLLLLLBBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,15.165289
18,44,Y,15.165289,BRBBLBLLLLLBBBRFRBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,15.165289
19,44,Y,15.668934,BRRLBLLLLBBBBFBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,3,15.165289
20,42,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
21,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
22,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
23,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
24,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
25,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
26,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
27,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
28,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
29,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
30,38,Y,16.925207,BRBLLLLBBBBBRRBRRRRBBBLBLLLL4BBBBRBBRBR,0,16.925207
