genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.001875208,0.6289308,0.71428573,1.3450918,BFLLLRRFLFLFLLFFLLFFRRLLBBBRBFFFBRFBLLBBBLBRRLLLFFRRLLBLLRLLLLRRFRBFLRRFFLRRBBLFFBBBFFFRLBLBBBBFFBRF,0.041543648,0.0,0.2578616,0.71428573
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0.0041529285,0.61349696,0.3472222,0.9648721,BRRRLLLBFRRRFFFFBFFRFFRRBBFRBLBRRFBFBBRFBBBRLBBBLFRLRFFFBFRBLBBBRLBRFFBBBLRLBRRRRRLRBFLBLLLLFFRRFLBB,0.060660172,0.0,0.22699392,0.3472222
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.005973824,0.6440678,0.43930635,1.089348,FLBLLFFLFRFRFRBLFLFLFRBBRRFFLLBBLLFRFLLLLBBLLBBLBBRRFFLLBBBBRRBBBBBBLLLLLLFF,0.07194506,0.24000001,0.28813565,0.43930635
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0.010609535,0.6165413,0.4456522,1.072803,BRRRFFFFFRFFRRBRBBRRRBLRBBBBLFRFLFRBLBRBBBBLBRFRRBLLLBFFRRFLBLRLBBFRBLRBBBBBLLBBBR,0.093836315,0.18,0.23308265,0.4456522
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.010609535,0.6165413,0.4456522,1.072803,BRRRFFFFFRFFRRBRBBRRRBLRBBBBLFRFLFRBLBRBBBBLBRFRRBLLLBFFRRFLBLRLBBFRBLRBBBBBLLBBBR,0.093836315,0.18,0.23308265,0.4456522
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0.013168095,0.66071427,0.5174825,1.1913649,LFLFLFLL1LLLLLBBBRBLLLLRFLLLLFL2B0RFFFRRBBBBBBBBF8LLBBRRBBRRBBRRBBRLLLRFFF,0.103553385,0.26,0.32142854,0.5174825
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0.01677081,0.63076925,0.44324324,1.0907834,FLLLLFRFFLFRR1FFFLB1LFRBL1FLLBLLBBLLFRB1LF8RFLBBRRBBBBBB8BBBRBBBBBBBRRFFRRBBLLBBRR,0.11551541,0.18,0.2615385,0.44324324
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.03510585,0.66086954,0.42222223,1.1181976,BRRRBFFFFFFFBRBRRRRRBBBBBFRFLFRBBBBBBRLRRFLLBBBBRBLBLFRBLBBRBBLLLLLLRLLBFFRR,0.16018863,0.24000001,0.32173908,0.42222223
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.5,0.6851852,0.43529412,1.6204793,BRRRFFFFFRBRRRRRBBBBRFLFRBBBBBBRRFLLBBBBRBLBLFRBLBBRBBLLLLLLLFFFFFLLBBLLFF,0.5,0.26,0.3703704,0.43529412
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,0.6851852,0.43529412,1.6204793,BRRRFFFFFRBRRRRRBBBBRFLFRBBBBBBRRFLLBBBBRBLBLFRBLBBRBBLLLLLLLFFFFFLLBBLLFF,0.5,0.26,0.3703704,0.43529412
