genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.7108495E-4,0.5825243,0.7109005,1.2936959,LRFBBFBFRLBFRBFRFBRFLFFFFFFBLBBLFRLRRLRRFRBFLFFLFBRBBBRFFFBRBLLRFBRLRRFFRRBBBRRLLBLRFFRLBLFBBRLFRFBRRLFRRBFRBRBRLLRRBBRRLRRFRFRLRLFFFLFRLLLRBFRLFBBLRBFBLRLRRBRLLRBLRFLBBBBFFFRLRRRBLLBRFRFFBBLRLRLBLBFRBBFLFBRLBFLRRBFBBBFLFRRRBRBLRBRLLBBRFFFFLLBLFFBFFBLBFFLRRRFFFFFLLFBRFFFFFFFFFFFLFBFFRFBRLFFFLFLFFBRL,0.016200123,0.0,0.1650486,0.7109005
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,6.277584E-4,0.5847953,0.35714287,0.9425659,RRLBFRFBRLLRRRRRRLFBFRLBRRRLLLRRRBRFRLRRLLRFRRFLRFFRLFBFLFLFLFFBBRRFRBRRLRBBRBBLRLRBBLBLLLRLFBLLRRFBRRFBLLRRBFRRRRRRRLBFLRRLLRBFBBBRRLFLFRRFRLLBBRFLBBFRLFBRRFFBFRBLLRFRLRRLFFFBFRBBBLRBLRFBRBBLLBBLBFBFLLRLBRRFRRRLBBLBBFFLRBRFBBBFLLFLFLFBBBBBLRRFLBFBRRRLBFLLBBBBFBBBRLBLRBLLBRLRLBFLLLFLBFBLRLLRRBBFLFRB,0.024450181,0.0,0.16959059,0.35714287
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.1116345E-4,0.6218097,0.36863825,0.9911591,RRLBFRFBRLLRRRRRRLFBFRLBRRRLLLRRRBRFRLRRLLRFRRFLRFFRLFBFLFLFLFFBBRRFRBRRLRBBRBBLRLRBBLBLLLRLFBLLRRFBRRFBLLRRBFRRRRRRRLBFLRRLLRBFBBBRFLFRRFLBBRFLBRRFFRBLFRFFFRBBBBRBBLLBBLLLBRRFRRBBLBRBLLFLFLBBBBRFLBBBBBBBBBLLBLLLFLBBLFRBLLFFLLFFLLLLFFLLBBBBRRRRBBRRBBRRBBBBRRBBBBBBLLRR,0.02598396,0.106666684,0.24361944,0.36863825
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.1116345E-4,0.6218097,0.36863825,0.9911591,RRLBFRFBRLLRRRRRRLFBFRLBRRRLLLRRRBRFRLRRLLRFRRFLRFFRLFBFLFLFLFFBBRRFRBRRLRBBRBBLRLRBBLBLLLRLFBLLRRFBRRFBLLRRBFRRRRRRRLBFLRRLLRBFBBBRFLFRRFLBBRFLBRRFFRBLFRFFFRBBBBRBBLLBBLLLBRRFRRBBLBRBLLFLFLBBBBRFLBBBBBBBBBLLBLLLFLBBLFRBLLFFLLFFLLLLFFLLBBBBRRRRBBRRBBRRBBBBRRBBBBBBLLRR,0.02598396,0.106666684,0.24361944,0.36863825
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.1116345E-4,0.66129035,0.4079602,1.0699617,RRLBFRFBRLLRRRRRRLFBFRLBRRRLLLRRRBRFRLRRLFRRFFFFLFLFRFRBRRBBRBBBBLBRRRRRBBBRFLFRRFLBBRFLBRRFFRBLFRFFFRBBBBRBBLLBBLLLBRRFRRBBLBRBLLFLFLBBBBRFLBBBBBBBBBLLBLLLFLBBLFRBLLFFLLFFLLLLFFLLBBBBRRRRBBRRBBRRBBBBRRBBBBBBLLLLBBRRRRRRBBRRRRRRRRFFFFRRRRFFFFLLLL,0.02598396,0.18,0.3225807,0.4079602
5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,9.2304E-4,0.5829146,0.35968992,0.9435276,RRLRRRRRLLRFRBRRFBFBRFBFRFRBLRBBFRRFBRBRRFRRBFRRFLBRRRLBLRFBBLRFFRBLFRBFRRBBBBLRBBRBBLRLBRRFLFBBRBLRLBFLLLBLFBRFLLRBBBBFBFBBBRLFFBBBLBRBLFFRBLFFRBBRFBLLBBBBLRFFLFRRBFRRLBBFLRLBRFBFLBFBFRLBLRFBFRBLLFFRLLBBFRBLBBRRFFLLLLFLLLLLLLBFLLLL,0.029498965,0.22666669,0.16582918,0.35968992
6,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.001588415,0.62857145,0.34375,0.97390985,RRLRRRRRLLRFRBRRFBFBRFBFRFRBLRBBFRRFBRBRRFRRBFRRFLBRRRLBLRFBBLRFFRBLFRBFRRBBBBLRBBRBBLRLBRRFLBRBLLLLLBBBBBBBLBRBLFFRBLFFRBBLBBLFRRRBLBLFFLBRBLBBRRFFLLLLFLLLLLLLLLLLLLLLFFLLLLFFFFRRRRRRFFLLBBRRBBBBFF,0.038356695,0.33999997,0.2571429,0.34375
7,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.001588415,0.62857145,0.34375,0.97390985,RRLRRRRRLLRFRBRRFBFBRFBFRFRBLRBBFRRFBRBRRFRRBFRRFLBRRRLBLRFBBLRFFRBLFRBFRRBBBBLRBBRBBLRLBRRFLBRBLLLLLBBBBBBBLBRBLFFRBLFFRBBLBBLFRRRBLBLFFLBRBLBBRRFFLLLLFLLLLLLLLLLLLLLLFFLLLLFFFFRRRRRRFFLLBBRRBBBBFF,0.038356695,0.33999997,0.2571429,0.34375
8,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.0019442654,0.6606607,0.63037246,1.2929773,RRFRBRRRRFFFFRFFFRBRRFLFFRBRRFRFRRBRRBBRBLBLBLLBRFRFRRBBBRFLFRBBBRBBLFRRBLFLBRBRBBLFRBLBRBRRBBLLLBBBBBRFLBBBBBBLBBLLBLLLFRBBBBLLLLLLBBLLLLLLBBLLFFLLBBRRBBLLFFLLFFRRRRFFLLBBRRRRFFLLLLFFLLLLLLLLLLFFFFLLFFRRFFFFFFLLFFRRFFFF,0.042271048,0.26666665,0.32132137,0.63037246
9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.0031972935,0.66071427,0.33687404,1.0007856,RRRRLRLBFLLFRRRBFLBLFRBLRRLLLLRLRRRFRBRBLLFFRRLBRLLFFFRRRRRRFLLBBBRBRFRFRRFRBLBBRRRRRRRBRRRRFLLLBRBRBRFLFFFLBBLBRBBBRFLBBBBBBBBBBLFRBBBRBBLBBBLLBBLFLBBLLLLLLFLLLFRRFFLLFLBLLLLLFLFFFFFFFFFFLLLLBBBBLLBBRRFFFFFFRRRRFFRRRRBBFF,0.053599603,0.26,0.32142854,0.33687404
10,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.010609535,0.67320263,0.31987578,1.0036879,RFRRBLFRRBRBLLFFRBLFFFRRRRRRFLLBBBRBRFRFRRFRBLBBRRRRRRRBRRRRFLLLBRBRBRFLFFFLBBLBRBBBRFLBBBBBBBBBBLFRBBBRBBLBBBLLBBLFLBBLLLLLLFLLLFRRFFLLFLBLLLLLFLFFFFFFFFFFLLLLBBBBLLBBRRFFFFFFRRRRFFRRRRRRFFRRRRBBRRBBRRFFRR,0.093836315,0.31333333,0.34640527,0.31987578
11,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0.013168095,0.64375,0.25717852,0.9140966,RRRRLFFBRBRBLFFFRBLBRLRRRRRRFLLBLRRBFFRFBRFRBBBFRRRRRRRBRRRRLLLLRRFRLRBLFFBLBBRBRLBBRFLBBFBRLBBBBFFBBBBRLBBBBBBLBBLFRBLLLBLFLRLLLLLRLLLLLLLLLLLFFLFFFFRFFLRFLLLFBBRFRFBBRFFFFFFBFBRRFRRRRRRRRLRRRRBBRRLBFFBFBB,0.103553385,0.31333333,0.28750002,0.25717852
12,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.1,0.6953125,0.278125,1.0734375,RRRFRBRBLFFFRBLBRRRRRRFLLBRFRRFRBBRRRRRRRBRRFRBLFLBBRBBBRFLBBBBBBBBBBBBBBLBBLFRBLLLBLFLLLLLLLLLLLLLLLFFLFFFFRFFFLLLBRFRBRFFFFFRRFRRRRRRRRRRRBBRBBBLLLLBBRRFFFFRRBBRRBBRRRRBBBBRRRR,0.25,0.4066667,0.390625,0.278125
13,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.6953125,0.278125,1.0734375,RRRFRBRBLFFFRBLBRRRRRRFLLBRFRRFRBBRRRRRRRBRRFRBLFLBBRBBBRFLBBBBBBBBBBBBBBLBBLFRBLLLBLFLLLLLLLLLLLLLLLFFLFFFFRFFFLLLBRFRBRFFFFFRRFRRRRRRRRRRRBBRBBBLLLLBBRRFFFFRRBBRRBBRRRRBBBBRRRR,0.25,0.4066667,0.390625,0.278125
14,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.6953125,0.278125,1.0734375,RRRFRBRBLFFFRBLBRRRRRRFLLBRFRRFRBBRRRRRRRBRRFRBLFLBBRBBBRFLBBBBBBBBBBBBBBLBBLFRBLLLBLFLLLLLLLLLLLLLLLFFLFFFFRFFFLLLBRFRBRFFFFFRRFRRRRRRRRRRRBBRBBBLLLLBBRRFFFFRRBBRRBBRRRRBBBBRRRR,0.25,0.4066667,0.390625,0.278125
15,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.6953125,0.278125,1.0734375,RRRFRBRBLFFFRBLBRRRRRRFLLBRFRRFRBBRRRRRRRBRRFRBLFLBBRBBBRFLBBBBBBBBBBBBBBLBBLFRBLLLBLFLLLLLLLLLLLLLLLFFLFFFFRFFFLLLBRFRBRFFFFFRRFRRRRRRRRRRRBBRBBBLLLLBBRRFFFFRRBBRRBBRRRRBBBBRRRR,0.25,0.4066667,0.390625,0.278125
