genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0019739913,0.57251906,0.8108108,1.3853039,FFRLRBLLLFFRRFRLLFLBBLFFFBFRLFLFLLLLFBFRBLBBBFLLBFBRRBBFLFLLLBRFRRRFBFLBBRRBLBRLBBRRBRBRFLLLBRFBLRRLFLFLBBBFBFBFLLBLFLRFLLFFBBRBRRBLFRFBRLBLRLLFLRRBFR,0.0425396,0.006666667,0.57251906,0.8108108
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0.022068378,0.56390977,0.4347826,1.0207608,RRFFLLFFLFBLFLBRLFBFBBFFBLFLLFBFLLLRLBBFBBFBRBLFBRBFBLBRLBFRBBBFBFBLRBFLRLBBRLBRBBBBFBRLBBLBRRBFBBFRFBFFLBRRBRFBLFRLLLLBFRRRBFLBLRLRRRFLLRBLLBRFBFRRRF,0.12934025,0.006666667,0.56390977,0.4347826
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.022068378,0.56390977,0.4347826,1.0207608,RRFFLLFFLFBLFLBRLFBFBBFFBLFLLFBFLLLRLBBFBBFBRBLFBRBFBLBRLBFRBBBFBFBLRBFLRLBBRLBRBBBBFBRLBBLBRRBFBBFRFBFFLBRRBRFBLFRLLLLBFRRRBFLBLRLRRRFLLRBLLBRFBFRRRF,0.12934025,0.006666667,0.56390977,0.4347826
3,T,241.0,1.0,0.58299595,0.39779004,1.980786,241.0,1.0,0.58299595,0.39779004,1.980786,246.0,1.0,0.5761317,0.6086956,2.1848273,246.0,1.0,0.5761317,0.6086956,2.1848273,241.0,99999.0,99999.0,99999.0,299997.0,241.0,99999.0,99999.0,99999.0,299997.0,241.0,99999.0,99999.0,99999.0,299997.0,241.0,99999.0,99999.0,99999.0,299997.0,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.58299595,0.39779004
4,T,0.0,1.0,0.58299595,0.39779004,1.980786,59.0,1.0,0.6178862,0.41530055,2.0331867,2.0,1.0,0.5761317,0.6086956,2.1848273,163.0,1.0,0.5809129,0.6086956,2.1896086,2.0,0.0,0.010793799,0.015403748,0.026197545,161.0,0.0,0.0,0.017311282,0.017311282,163.0,0.0,0.05167116,0.0,0.05167116,188.0,0.0,0.0042864713,0.0,0.0042864713,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFRLBBRBRBRRBLRFRRFFRLRRFFFRF,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBBRRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFRFRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.57831323,0.39779004
5,T,0.0,1.0,0.58299595,0.39779004,1.980786,41.0,1.0,0.61417323,0.26804122,1.8822144,188.0,1.0,0.57377046,0.6306306,2.204401,188.0,1.0,0.57377046,0.6306306,2.204401,1.0,0.0,0.110935725,0.014471892,0.12540762,3.0,0.0,0.0,0.018387321,0.018387321,28.0,0.0,99999.0,0.0,99999.0,176.0,0.0,0.0,0.0060949423,0.0060949423,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFRLBBRBRBRRBLRFRRFFRLRRFFFRF,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFRFRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRRFRFFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.58299595,0.4
6,T,0.0,1.0,0.58299595,0.39779004,1.980786,83.0,1.0,0.61538464,0.371134,1.9865186,186.0,1.0,0.5761317,0.64220184,2.2183335,186.0,1.0,0.5761317,0.64220184,2.2183335,1.0,0.0,0.051021855,0.015777797,0.066799656,20.0,0.0,0.0,0.02450365,0.02450365,2.0,0.0,0.050603274,0.0,0.050603274,159.0,0.0,0.0,0.0,0.0,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFRLBBRBRBRRBLRFRRFFRLRRFFFRF,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRBRFRRFLFRLRBBRFFLRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRFBBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.58536583,0.39779004
7,T,0.0,1.0,0.58299595,0.39779004,1.980786,95.0,1.0,0.63716817,0.47368422,2.1108525,5.0,1.0,0.5761317,0.61946905,2.1956007,186.0,1.0,0.5785124,0.61946905,2.1979814,1.0,0.0,0.0020037591,0.015464624,0.017468384,5.0,0.0,0.0,0.031750645,0.031750645,6.0,0.0,0.03562339,0.0,0.03562339,164.0,0.0,0.0,0.0,0.0,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RLFFLFFLLFFBLLRFFBBRFRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLLRFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBLRBFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,RLFFLFFLLFFBLLRFFBBRFRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLLRFFBRBLFBRLRFFBBLBLBRBRLBBFFRRLBBLBFRFBRFRBRFBRRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,,,,,,,1.0,0.007142857,0.5785124,0.6086956
8,T,0.0,1.0,0.58299595,0.39779004,1.980786,1.0,1.0,0.63716817,0.47368422,2.1108525,111.0,1.0,0.5632653,0.8023256,2.365591,111.0,1.0,0.5632653,0.8023256,2.365591,1.0,0.0,99999.0,0.1478779,99999.15,2.0,0.0,0.0,0.015606768,0.015606768,4.0,0.0,0.031688448,0.0,0.031688448,16.0,0.0,0.0,0.0,0.0,RFLLLFRBLFFFRRFFLLLLLLFRBLLBBLLBBRBBBBBLBBLBRBBBRBLFRBBRBRBRRRRFFRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBBFFBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFRLBBRBRBRRBLRFRRFFRLRRFFFRF,RLFFLFFLLFFBLLRFFBBFRRFBLLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLLBBRFBFBRFRBRRBFRFRLFRLRBBFLRFRFLRRFFLRLFRFRBL,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.57831323,0.39779004
9,T,0.0,1.0,0.58299595,0.39779004,1.980786,17.0,1.0,0.63716817,0.47368422,2.1108525,183.0,1.0,0.57322174,0.6199095,2.1931312,183.0,1.0,0.57322174,0.6199095,2.1931312,1.0,0.0,0.029862536,0.01308182,0.042944357,8.0,0.0,0.0,0.03014478,0.03014478,7.0,0.0,0.032051872,0.0,0.032051872,48.0,0.0,0.0,0.0,0.0,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBBFBLBFFLRBBBRBFLLBRBBBRBBRLBFFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBBFFBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFRLBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,RLFFLFFLLFFBLLRFFBBFRRLBFLLLLLBBLBBRLFBBFFBRBBLBBBBRBLFBBBBRBLRLFFBRBLFBRLRBFFBLBLBRBRLBBFFRRLBBLRFBFBRFRBRRBFRRFLFRLRBBRLFFRFLRRFFLRLFRFRBL,,,,,,,1.0,0.007142857,0.57377046,0.6086956
10,T,0.0,1.0,0.58299595,0.39779004,1.980786,12.0,1.0,0.63716817,0.47368422,2.1108525,138.0,1.0,0.5720165,0.73157895,2.3035955,138.0,1.0,0.5720165,0.73157895,2.3035955,3.0,0.0,0.03133552,0.0019905919,0.03332611,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBBFFBFBBFBLFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFRLBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRBFFFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRBFFFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRBFFFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.58064514,0.39779004
11,T,0.0,1.0,0.58299595,0.39779004,1.980786,2.0,1.0,0.63716817,0.47368422,2.1108525,4.0,1.0,0.5691057,0.6086956,2.1778011,25.0,1.0,0.5809129,0.6086956,2.1896086,1.0,0.0,0.0,0.01910763,0.01910763,1.0,0.0,0.0,0.01910763,0.01910763,13.0,0.0,0.026919344,0.0,0.026919344,39.0,0.0,0.0,0.0,0.0,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBRBBBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBRBBBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRRFFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRBFFFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,RFBFLLLFRFBBBFLFFFRRFFBFLLLLBLFBLRLRLRFRBLLFRFBBRLLLBBLLBFFBLRBFBRBBBBFFBBFBBLBFFLRBBBRBFLLBRBBBRBBRLFBFLBFRBBFFLFRBFLRBBRBRBRRBLRFRFRFRLRRFFFRF,,,,,,,1.0,0.0069444445,0.57831323,0.39779004
