genID,reachGoal,bC-ID,bC-C,bC-Sm,bC-Sf,bC-A,bSm-ID,bSm-C,bSm-Sm,bSm-Sf,bSm-A,bSf-ID,bSf-C,bSf-Sm,bSf-Sf,bSf-A,bA-ID,bA-C,bA-Sm,bA-Sf,bA-A,bCCD-ID,bCCD-C,bCCD-Sm,bCCD-Sf,bCCD-A,bSmCD-ID,bSmCD-C,bSmCD-Sm,bSmCD-Sf,bSmCD-A,bSfCD-ID,bSfCD-C,bSfCD-Sm,bSfCD-Sf,bSfCD-A,bACD-ID,bACD-C,bACD-Sm,bACD-Sf,bACD-A,Cmd-bCCD,Cmd-bSmCD,Cmd-bSfCD,Cmd-bACD,bf-ID,bf-C,bf-Sm,bf-Sf,bf-A,Cmd-bf,f_gr,f_t,f_sm,f_sf
0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.002247242,0.57915056,0.5769231,1.1583209,LFLLLLFFFFLRFFFLRRFBRLBLLRLBRLBLLFBBRFLBFLLLRFBLRRLFLBFLBBFFLBLFFLBBFRRLLBRRBBFFLLFBRFRRRBFLBRBRLRBRBBLRRFFLRRRFFRLFBBFLFRFLLBLLLFLFBFFBRLFBBRLRLRRBRF,0.04525955,0.006666667,0.57915056,0.5769231
1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,0.009763108,0.5703422,0.48076922,1.0608745,FLLFBLBRFBRLRLRFRFFFFFLBRBLLFLLFRFFLBRLRBBLLFLFLRLBRRFBLLRFLLRLRBLBFFRBLFBLRBLLBBBBBBBRBLBBFBBFBFBRLFBRBBBBLRFFBBLLRRFFLRBRLLBFBRBLRRRBLBFLFLLRFBRBBFR,0.08992326,0.006666667,0.5703422,0.48076922
2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009763108,0.5703422,0.48076922,1.0608745,FLLFBLBRFBRLRLRFRFFFFFLBRBLLFLLFRFFLBRLRBBLLFLFLRLBRRFBLLRFLLRLRBLBFFRBLFBLRBLLBBBBBBBRBLBBFBBFBFBRLFBRBBBBLRFFBBLLRRFFLRBRLLBFBRBLRRRBLBFLFLLRFBRBBFR,0.08992326,0.006666667,0.5703422,0.48076922
3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009763108,0.55350554,0.82417583,1.3874445,FLLFBLBRF7RLR8RFRFFF3FL3R5LLFLLFRFFLBRLRBBLLFLFLRL8RRFBLLR0LL3LRBLB8FRBL2BLRBLLBBBBBBBRBLBBFBBFB62RLF40BBB1LRFFBBLLRR74LRBR6LBFBRBLRRRBLBFLF3LRF1RB8FR,0.08992326,0.006666667,0.55350554,0.82417583
4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0.013698632,0.5514706,0.7109005,1.2760696,FLLFBLBRF7R8R8RFRFFF32L3R5LL1LLFRFFLBRLRBBLLFLFLRL8RRFBLLR0LL3LRBLB8FRBL2BLRBLLBBBBBBB1BLBB6BBF462RLF80BBB1LRFFBBLLRR74LRBR6LBFBR4L7RRB5BF783L6F1RB8FR,0.104777835,0.006666667,0.5514706,0.7109005
5,T,236.0,0.6666667,0.5905512,0.5300353,1.7872531,236.0,0.6666667,0.5905512,0.5300353,1.7872531,236.0,0.6666667,0.5905512,0.5300353,1.7872531,236.0,0.6666667,0.5905512,0.5300353,1.7872531,236.0,99999.0,99999.0,99999.0,299997.0,236.0,99999.0,99999.0,99999.0,299997.0,236.0,99999.0,99999.0,99999.0,299997.0,236.0,99999.0,99999.0,99999.0,299997.0,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,,,,,,,1.0,0.006666667,0.5905512,0.5300353
6,T,0.0,0.6666667,0.5905512,0.5300353,1.7872531,186.0,0.6666667,0.5976096,0.5300353,1.7943115,158.0,0.6666667,0.5882353,0.6465517,1.9014537,170.0,0.6666667,0.5928854,0.6465517,1.9061037,152.0,0.0,0.19997957,99999.0,99999.2,159.0,0.0,0.0,0.0,0.0,153.0,0.0,0.19686455,0.0,0.19686455,159.0,0.0,0.0,0.0,0.0,FFFRLBLBFRFLLBLLRBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBBBFRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFLRFBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBBBFRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,,,,,,,1.0,0.006666667,0.5928854,0.5300353
7,T,193.0,0.67114097,0.5936255,0.5321429,1.7969093,38.0,0.6666667,0.5976096,0.5300353,1.7943115,7.0,0.6666667,0.5928854,0.6465517,1.9061037,7.0,0.6666667,0.5928854,0.6465517,1.9061037,38.0,0.0,0.2529789,0.07053739,0.32351628,166.0,0.0,0.0,99999.0,99999.0,193.0,99999.0,0.250976,0.028026143,99999.28,38.0,0.0,0.2529789,0.07053739,0.32351628,FFFRLBLBFFRLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBBBFFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFFRLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBBBLBBRLRFFLBBBFFBBRLFBLRBLRBBFBBBRBFBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRLFFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBF4BBLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFL,FFFRLBLBFFRLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBBBFFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,,,,,,,1.0,0.006666667,0.5976096,0.5300353
8,T,162.0,0.7246377,0.59227467,0.48251748,1.7994299,179.0,0.6666667,0.6,0.5084746,1.7751412,0.0,0.6666667,0.5928854,0.6465517,1.9061037,0.0,0.6666667,0.5928854,0.6465517,1.9061037,8.0,0.0,0.43027407,0.1442887,0.5745628,0.0,99999.0,0.122056045,99999.0,199998.12,195.0,0.9228186,0.15572742,0.0101499325,1.088696,178.0,0.0,0.21116778,0.09541438,0.30658215,FFFRLBLBFFRLLBLRLBBFFBRRFLFLRLFFFFRLLFLLLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBBBFFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRFLRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRR8RLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRRBFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRLFFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFB4BLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFL,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBBRBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,,,,,,,1.0,0.006666667,0.5905512,0.5338078
9,T,2.0,0.7246377,0.59227467,0.48251748,1.7994299,162.0,0.6666667,0.5976096,0.6465517,1.910828,0.0,0.6666667,0.5928854,0.6465517,1.9061037,162.0,0.6666667,0.5976096,0.6465517,1.910828,156.0,0.0,0.48018095,0.009232438,0.48941338,0.0,99999.0,0.077639446,0.5807704,99999.66,162.0,0.0,99999.0,0.0,99999.0,160.0,0.0,0.094090275,0.05365179,0.14774206,FFFRLBLBFRFLLBLRLBBFFBRRLFFLRLFFFFRLLLLFLBBLRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBF4BBLFBLRBLRBBFBBBFBRBBBRRLLRRBFBRRRFFRBFRRRRFFFFBBRRLFRFLLFL,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRR8RLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRRBFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLBBLRRR8RLFBLLBLRBFLLBBFBBRBFFBBBLBBBBRLRFFLBFBBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRRBFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,FFFRLBLBFRFLLBLRLBBFFBRRFLFLRLFFFFRLLLLFLLBBRRRLRLFBLLBLRBFLLBBFBBRBFBFBBLBBBBRLRFFLBBFBFBBRLFBLRBLRBBFBBBFBRBBBRRLLRBRFBRRRFFRBFRRRRFFFFBBRRLFRFLLFLR,,,,,,,1.0,0.006666667,0.5928854,0.5338078
